wavelength       flux
  microns         mJy
      
     0.800134   0.00110094
     0.800401   0.00111726
     0.800668   0.00111259
     0.800935   0.00111839
     0.801202   0.00112010
     0.801469   0.00112015
     0.801736   0.00112125
     0.802003   0.00112281
     0.802270   0.00111904
     0.802538   0.00112227
     0.802805   0.00110341
     0.803073   0.00112091
     0.803340   0.00112415
     0.803608   0.00112357
     0.803876   0.00112565
     0.804145   0.00112500
     0.804412   0.00112668
     0.804680   0.00112596
     0.804949   0.00109383
     0.805217   0.00112915
     0.805485   0.00113057
     0.805754   0.00112599
     0.806022   0.00113162
     0.806291   0.00113215
     0.806560   0.00113140
     0.806829   0.00112897
     0.807098   0.00111391
     0.807367   0.00113017
     0.807636   0.00111489
     0.807905   0.00113485
     0.808174   0.00113630
     0.808444   0.00113722
     0.808713   0.00112857
     0.808983   0.00113922
     0.809253   0.00113858
     0.809523   0.00113619
     0.809792   0.00114101
     0.810062   0.00114002
     0.810332   0.00114000
     0.810602   0.00114246
     0.810872   0.00114371
     0.811143   0.00114414
     0.811413   0.00114050
     0.811683   0.00114503
     0.811954   0.00113554
     0.812225   0.00114515
     0.812495   0.00114695
     0.812766   0.00114353
     0.813037   0.00114946
     0.813308   0.00114775
     0.813579   0.00114803
     0.813850   0.00115117
     0.814122   0.00115101
     0.814393   0.00115021
     0.814664   0.00115248
     0.814936   0.00115421
     0.815208   0.00115442
     0.815479   0.00115635
     0.815751   0.00115573
     0.816023   0.00115504
     0.816296   0.00114866
     0.816567   0.00115600
     0.816839   0.00115724
     0.817112   0.00115790
     0.817384   0.00115760
     0.817657   0.00115867
     0.817930   0.00115736
     0.818202   0.00115381
     0.818475   0.00100873
     0.818747   0.00113802
     0.819020   0.00115301
     0.819293   0.00115657
     0.819567   0.00105720
     0.819840   0.00103287
     0.820113   0.00115394
     0.820386   0.00116101
     0.820660   0.00115212
     0.820933   0.00116274
     0.821207   0.00116638
     0.821480   0.00116158
     0.821754   0.00116852
     0.822028   0.00116748
     0.822302   0.00114208
     0.822576   0.00117062
     0.822850   0.00117111
     0.823125   0.00117191
     0.823399   0.00116895
     0.823674   0.00117416
     0.823949   0.00117482
     0.824223   0.00116396
     0.824498   0.00117081
     0.824773   0.00117589
     0.825048   0.00117538
     0.825323   0.00117705
     0.825598   0.00117603
     0.825873   0.00117122
     0.826148   0.00117942
     0.826423   0.00117868
     0.826699   0.00117741
     0.826974   0.00117823
     0.827250   0.00118050
     0.827527   0.00118150
     0.827802   0.00118272
     0.828077   0.00118266
     0.828353   0.00118295
     0.828630   0.00118328
     0.828906   0.00118584
     0.829183   0.00118207
     0.829459   0.00118252
     0.829735   0.00118681
     0.830012   0.00118736
     0.830289   0.00118800
     0.830565   0.00118777
     0.830842   0.00117617
     0.831119   0.00118712
     0.831396   0.00118797
     0.831674   0.00119143
     0.831951   0.00119162
     0.832228   0.00119209
     0.832505   0.00118953
     0.832783   0.00115190
     0.833061   0.00109965
     0.833338   0.00119132
     0.833616   0.00117586
     0.833893   0.00119442
     0.834171   0.00119539
     0.834449   0.00119707
     0.834728   0.00119606
     0.835006   0.00118780
     0.835284   0.00120019
     0.835563   0.00117912
     0.835841   0.00120020
     0.836120   0.00120147
     0.836399   0.00119544
     0.836678   0.00113068
     0.836957   0.00120317
     0.837235   0.00120043
     0.837515   0.00120340
     0.837794   0.00120247
     0.838073   0.00113582
     0.838353   0.00114596
     0.838632   0.00114223
     0.838911   0.00107471
     0.839191   0.00117630
     0.839471   0.00120717
     0.839750   0.00120398
     0.840030   0.00115247
     0.840310   0.00120584
     0.840590   0.00121078
     0.840870   0.00120986
     0.841151   0.00121035
     0.841431   0.00112964
     0.841712   0.00121130
     0.841992   0.00119695
     0.842273   0.00121256
     0.842554   0.00119573
     0.842835   0.00111014
     0.843116   0.00120883
     0.843397   0.00121248
     0.843678  0.000987122
     0.843959   0.00118533
     0.844240   0.00120082
     0.844522   0.00121343
     0.844803   0.00121636
     0.845085   0.00121838
     0.845366   0.00120312
     0.845648   0.00121362
     0.845930   0.00121198
     0.846213   0.00121647
     0.846494   0.00122010
     0.846776   0.00121677
     0.847058   0.00111929
     0.847341   0.00121778
     0.847623   0.00122181
     0.847906   0.00122340
     0.848189   0.00122322
     0.848471   0.00122171
     0.848754   0.00122441
     0.849037   0.00122504
     0.849320   0.00122313
     0.849603   0.00121582
     0.849886   0.00110766
     0.850170   0.00107054
     0.850453   0.00122086
     0.850736   0.00122612
     0.851020   0.00122592
     0.851304   0.00122844
     0.851587   0.00116592
     0.851871   0.00121404
     0.852156   0.00118451
     0.852439   0.00123036
     0.852723   0.00123107
     0.853008   0.00122918
     0.853292   0.00122333
     0.853577   0.00122068
     0.853861   0.00120426
     0.854146   0.00112406
     0.854431  0.000778598
     0.854715   0.00111248
     0.855000   0.00118644
     0.855285   0.00122291
     0.855570   0.00123262
     0.855856   0.00123619
     0.856141   0.00123793
     0.856426   0.00124151
     0.856712   0.00124029
     0.856997   0.00124362
     0.857283   0.00124062
     0.857569   0.00124403
     0.857854   0.00124575
     0.858140   0.00124430
     0.858426   0.00123510
     0.858712   0.00124916
     0.858999   0.00124998
     0.859285   0.00125064
     0.859572   0.00125052
     0.859858   0.00125159
     0.860145   0.00125260
     0.860432   0.00125199
     0.860718   0.00125262
     0.861005   0.00125377
     0.861292   0.00122334
     0.861579   0.00125003
     0.861867   0.00125429
     0.862154   0.00125483
     0.862441   0.00124403
     0.862729   0.00125713
     0.863016   0.00125962
     0.863304   0.00125850
     0.863591   0.00125880
     0.863880   0.00125835
     0.864167   0.00125907
     0.864455   0.00125971
     0.864743   0.00126114
     0.865032   0.00125972
     0.865321   0.00125725
     0.865609   0.00125420
     0.865897   0.00124138
     0.866186   0.00116983
     0.866475  0.000847299
     0.866764   0.00119580
     0.867053   0.00124745
     0.867342   0.00125781
     0.867631   0.00119250
     0.867920   0.00123562
     0.868209   0.00126667
     0.868499   0.00122516
     0.868788   0.00125861
     0.869078   0.00108400
     0.869367   0.00122863
     0.869657   0.00125443
     0.869947   0.00126651
     0.870237   0.00126289
     0.870528   0.00126610
     0.870817   0.00126724
     0.871107   0.00127115
     0.871398   0.00126038
     0.871688   0.00126197
     0.871979   0.00126317
     0.872269   0.00126635
     0.872560   0.00126841
     0.872851   0.00127151
     0.873142   0.00128194
     0.873433   0.00126840
     0.873724   0.00124840
     0.874015   0.00126861
     0.874307   0.00127519
     0.874599   0.00128173
     0.874890   0.00127761
     0.875181   0.00127782
     0.875473   0.00127579
     0.875766   0.00128074
     0.876058   0.00125370
     0.876350   0.00128528
     0.876641   0.00127613
     0.876933   0.00125785
     0.877225   0.00128997
     0.877518   0.00127434
     0.877810   0.00128962
     0.878103   0.00127335
     0.878396   0.00128641
     0.878689   0.00129113
     0.878982   0.00128902
     0.879275   0.00129162
     0.879568   0.00128469
     0.879861   0.00129103
     0.880154   0.00129258
     0.880448   0.00126710
     0.880741   0.00122416
     0.881034   0.00113233
     0.881328   0.00128393
     0.881622   0.00129310
     0.881916   0.00129689
     0.882209   0.00129673
