wavelength       flux
  microns         mJy
      
      0.80013400      0.11419934
      0.80040097      0.11811474
      0.80066800      0.11847400
      0.80093497      0.11808552
      0.80120200      0.11870359
      0.80146903      0.11855687
      0.80173600      0.11887982
      0.80200303      0.11895617
      0.80227000      0.11891740
      0.80253798      0.11907258
      0.80280501      0.11807955
      0.80307299      0.11707924
      0.80334002      0.11936624
      0.80360800      0.11832898
      0.80387598      0.11866960
      0.80414498      0.11954726
      0.80441201      0.11956490
      0.80467999      0.11933284
      0.80494899      0.11482360
      0.80521703      0.11853338
      0.80548501      0.11983872
      0.80575401      0.11874386
      0.80602199      0.11981971
      0.80629098      0.12019487
      0.80655998      0.12022316
      0.80682898      0.12033960
      0.80709797      0.11994326
      0.80736703      0.11905757
      0.80763602      0.11912316
      0.80790502      0.12069451
      0.80817401      0.12037540
      0.80844402      0.12065528
      0.80871302      0.11763293
      0.80898303      0.12100222
      0.80925298      0.12047376
      0.80952299      0.11950129
      0.80979198      0.12038626
      0.81006199      0.11816720
      0.81033200      0.12130547
      0.81060201      0.12132894
      0.81087202      0.12147256
      0.81114298      0.12145654
      0.81141299      0.12159208
      0.81168300      0.12173458
      0.81195402      0.12166550
      0.81222498      0.12196278
      0.81249499      0.12202306
      0.81276602      0.12197990
      0.81303698      0.12215733
      0.81330800      0.12214111
      0.81357902      0.12231522
      0.81384999      0.12237876
      0.81412202      0.12225274
      0.81439298      0.12232319
      0.81466401      0.12248669
      0.81493598      0.12258488
      0.81520802      0.12170293
      0.81547898      0.12277492
      0.81575102      0.12276413
      0.81602299      0.12292519
      0.81629598      0.12282930
      0.81656700      0.12182235
      0.81683898      0.12320971
      0.81711203      0.12315417
      0.81738400      0.12324747
      0.81765699      0.12326694
      0.81792998      0.12359458
      0.81820202      0.12306486
      0.81847501      0.11827998
      0.81874698      0.12373751
      0.81901997      0.12314626
      0.81929302      0.12394776
      0.81956702      0.12122391
      0.81984001      0.11963015
      0.82011300      0.12183186
      0.82038599      0.12273682
      0.82066000      0.12373345
      0.82093298      0.12292601
      0.82120699      0.12398637
      0.82147998      0.11910302
      0.82175398      0.12378582
      0.82202798      0.12473830
      0.82230198      0.11928599
      0.82257599      0.12491645
      0.82284999      0.12507441
      0.82312500      0.12501066
      0.82339901      0.11986088
      0.82367402      0.12464991
      0.82394898      0.12525881
      0.82422298      0.12394480
      0.82449800      0.12543430
      0.82477301      0.12562580
      0.82504803      0.12197025
      0.82532299      0.12537385
      0.82559800      0.12533145
      0.82587302      0.12557396
      0.82614797      0.12577190
      0.82642299      0.12595038
      0.82669902      0.12577479
      0.82697397      0.12597023
      0.82725000      0.12586432
      0.82752699      0.12604292
      0.82780200      0.12587682
      0.82807702      0.12616236
      0.82835299      0.12624220
      0.82862997      0.12638051
      0.82890600      0.12636554
      0.82918298      0.12695761
      0.82945901      0.12546532
      0.82973498      0.12601808
      0.83001202      0.12687110
      0.83028901      0.12681640
      0.83056498      0.12668590
      0.83084202      0.12339939
      0.83111900      0.12583085
      0.83139598      0.12640761
      0.83167398      0.12739954
      0.83195102      0.12555020
      0.83222800      0.12736746
      0.83250499      0.12753645
      0.83278298      0.12695555
      0.83306098      0.12190265
      0.83333802      0.12537142
      0.83361602      0.12513023
      0.83389300      0.12756672
      0.83417100      0.12623524
      0.83444899      0.12766318
      0.83472800      0.12434565
      0.83500600      0.12743440
      0.83528399      0.12836578
      0.83556300      0.12813606
      0.83584100      0.12848559
      0.83612001      0.12830462
      0.83639902      0.12824969
      0.83667803      0.12669624
      0.83695698      0.12883407
      0.83723497      0.12882005
      0.83751500      0.12868567
      0.83779401      0.12899058
      0.83807302      0.12861211
      0.83835298      0.12872527
      0.83863199      0.12900214
      0.83891100      0.12288878
      0.83919102      0.12919726
      0.83947098      0.12957597
      0.83974999      0.12962597
      0.84003001      0.12870327
      0.84030998      0.12880296
      0.84059000      0.12974449
      0.84087002      0.13007640
      0.84115100      0.13006841
      0.84143102      0.12935259
      0.84171200      0.13010742
      0.84199202      0.12753613
      0.84227300      0.13034632
      0.84255397      0.12954333
      0.84283501      0.12960834
      0.84311599      0.13077679
      0.84339702      0.13040591
      0.84367800      0.12736492
      0.84395897      0.13070884
      0.84424001      0.12856536
      0.84452200      0.13046083
      0.84480298      0.12842130
      0.84508502      0.13143057
      0.84536600      0.13134586
      0.84564799      0.13163010
      0.84592998      0.13163972
      0.84621298      0.13146338
      0.84649402      0.13153904
      0.84677601      0.13116538
      0.84705800      0.12627140
      0.84734100      0.13113225
      0.84762299      0.13192288
      0.84790599      0.13233604
      0.84818900      0.13207958
      0.84847099      0.13204733
      0.84875399      0.13250026
      0.84903699      0.13263510
      0.84931999      0.13206110
      0.84960300      0.13153154
      0.84988600      0.11522814
      0.85017002      0.11109456
      0.85045302      0.12907527
      0.85073602      0.13178596
      0.85101998      0.13234640
      0.85130399      0.13288741
      0.85158700      0.12828344
      0.85187101      0.13107785
      0.85215598      0.13301819
      0.85243899      0.13361129
      0.85272300      0.13329227
      0.85300797      0.12967365
      0.85329199      0.13264941
      0.85357702      0.13144204
      0.85386097      0.12727212
      0.85414600      0.11561951
      0.85443097     0.079321049
      0.85471499      0.11256374
      0.85500002      0.12714007
      0.85528499      0.13113446
      0.85557002      0.13303875
      0.85585600      0.13089442
      0.85614097      0.13431952
      0.85642600      0.13451173
      0.85671198      0.13494336
      0.85699701      0.13506804
      0.85728300      0.13517721
      0.85756898      0.13544749
      0.85785401      0.13552756
      0.85813999      0.13571678
      0.85842597      0.13348554
      0.85871202      0.13541372
      0.85899901      0.13552252
      0.85928500      0.13555760
      0.85957199      0.13454086
      0.85985798      0.13287382
      0.86014497      0.13258820
      0.86043203      0.13482546
      0.86071801      0.13461923
      0.86100501      0.13597412
      0.86129200      0.13296155
      0.86157900      0.13664017
      0.86186701      0.13594816
      0.86215401      0.13711245
      0.86244100      0.13513363
      0.86272901      0.13694406
      0.86301601      0.13760134
      0.86330402      0.13732658
      0.86359102      0.13741096
      0.86387998      0.13705949
      0.86416698      0.13694147
      0.86445498      0.13651216
      0.86474299      0.13762326
      0.86503202      0.13402035
      0.86532098      0.13701908
      0.86560899      0.13606800
      0.86589700      0.13374293
      0.86618602      0.12138075
      0.86647499     0.086434826
      0.86676401      0.12348779
      0.86705297      0.13297262
      0.86734200      0.13540275
      0.86763102      0.13245802
      0.86791998      0.13790478
      0.86820900      0.13501747
      0.86849898      0.13862474
      0.86878800      0.13812727
      0.86907798      0.13023121
      0.86936700      0.13863730
      0.86965698      0.13802931
      0.86994702      0.14001145
      0.87023699      0.13628749
      0.87052798      0.13953936
      0.87081701      0.14013631
      0.87110698      0.14014138
      0.87139797      0.13563021
      0.87168801      0.13973119
      0.87197900      0.13785765
      0.87226897      0.14031821
      0.87256002      0.14079927
      0.87285101      0.14073089
      0.87314200      0.13836798
      0.87343299      0.14085217
      0.87372398      0.13528299
      0.87401497      0.13858059
      0.87430698      0.13996548
      0.87459898      0.13698103
      0.87489003      0.13822067
      0.87518102      0.13495401
      0.87547302      0.13327613
