wavelength       flux
  microns         mJy
      
     0.800134   0.00152007
     0.800401   0.00156121
     0.800668   0.00154309
     0.800935   0.00155830
     0.801202   0.00156963
     0.801469   0.00156592
     0.801736   0.00157424
     0.802003   0.00158438
     0.802270   0.00156326
     0.802538   0.00157316
     0.802805   0.00153912
     0.803073   0.00156444
     0.803340   0.00157558
     0.803608   0.00158437
     0.803876   0.00158159
     0.804145   0.00157545
     0.804412   0.00159111
     0.804680   0.00159139
     0.804949   0.00149525
     0.805217   0.00159258
     0.805485   0.00160144
     0.805754   0.00158435
     0.806022   0.00160075
     0.806291   0.00160473
     0.806560   0.00160071
     0.806829   0.00157720
     0.807098   0.00155786
     0.807367   0.00158544
     0.807636   0.00154531
     0.807905   0.00160075
     0.808174   0.00161536
     0.808444   0.00161331
     0.808713   0.00159819
     0.808983   0.00162399
     0.809253   0.00161844
     0.809523   0.00159752
     0.809792   0.00163199
     0.810062   0.00163366
     0.810332   0.00162031
     0.810602   0.00162848
     0.810872   0.00163322
     0.811143   0.00163663
     0.811413   0.00160253
     0.811683   0.00163368
     0.811954   0.00158141
     0.812225   0.00162682
     0.812495   0.00163885
     0.812766   0.00159259
     0.813037   0.00165451
     0.813308   0.00165146
     0.813579   0.00164373
     0.813850   0.00165707
     0.814122   0.00165204
     0.814393   0.00163984
     0.814664   0.00165574
     0.814936   0.00166646
     0.815208   0.00166276
     0.815479   0.00167264
     0.815751   0.00166385
     0.816023   0.00165301
     0.816296   0.00160833
     0.816567   0.00165366
     0.816839   0.00167004
     0.817112   0.00166008
     0.817384   0.00166095
     0.817657   0.00165170
     0.817930   0.00163391
     0.818202   0.00156721
     0.818475   0.00105821
     0.818747   0.00140250
     0.819020   0.00156334
     0.819293   0.00154347
     0.819567   0.00114082
     0.819840   0.00109653
     0.820113   0.00152132
     0.820386   0.00161075
     0.820660   0.00158217
     0.820933   0.00162874
     0.821207   0.00165212
     0.821480   0.00165069
     0.821754   0.00166929
     0.822028   0.00165799
     0.822302   0.00161510
     0.822576   0.00167505
     0.822850   0.00167880
     0.823125   0.00167826
     0.823399   0.00167082
     0.823674   0.00169061
     0.823949   0.00169273
     0.824223   0.00165860
     0.824498   0.00165626
     0.824773   0.00169671
     0.825048   0.00169461
     0.825323   0.00169313
     0.825598   0.00167775
     0.825873   0.00165406
     0.826148   0.00169763
     0.826423   0.00170038
     0.826699   0.00169788
     0.826974   0.00169219
     0.827250   0.00167825
     0.827527   0.00168992
     0.827802   0.00169643
     0.828077   0.00168876
     0.828353   0.00168866
     0.828630   0.00168887
     0.828906   0.00170552
     0.829183   0.00166687
     0.829459   0.00168453
     0.829735   0.00170024
     0.830012   0.00169666
     0.830289   0.00169712
     0.830565   0.00169431
     0.830842   0.00166315
     0.831119   0.00169031
     0.831396   0.00169747
     0.831674   0.00170957
     0.831951   0.00170987
     0.832228   0.00171299
     0.832505   0.00169394
     0.832783   0.00160049
     0.833061   0.00152170
     0.833338   0.00171032
     0.833616   0.00166046
     0.833893   0.00170528
     0.834171   0.00171518
     0.834449   0.00171099
     0.834728   0.00171802
     0.835006   0.00167535
     0.835284   0.00172501
     0.835563   0.00165616
     0.835841   0.00171786
     0.836120   0.00173012
     0.836399   0.00171146
     0.836678   0.00156162
     0.836957   0.00173619
     0.837235   0.00170700
     0.837515   0.00172093
     0.837794   0.00171769
     0.838073   0.00158937
     0.838353   0.00161080
     0.838632   0.00159256
     0.838911   0.00144523
     0.839191   0.00163396
     0.839471   0.00173251
     0.839750   0.00171561
     0.840030   0.00162330
     0.840310   0.00172623
     0.840590   0.00174310
     0.840870   0.00173403
     0.841151   0.00173224
     0.841431   0.00157177
     0.841712   0.00174358
     0.841992   0.00169954
     0.842273   0.00172576
     0.842554   0.00169717
     0.842835   0.00152872
     0.843116   0.00170909
     0.843397   0.00173811
     0.843678   0.00127500
     0.843959   0.00163588
     0.844240   0.00169954
     0.844522   0.00166063
     0.844803   0.00168161
     0.845085   0.00170232
     0.845366   0.00163507
     0.845648   0.00162937
     0.845930   0.00164837
     0.846213   0.00165843
     0.846494   0.00167770
     0.846776   0.00165794
     0.847058   0.00147064
     0.847341   0.00165047
     0.847623   0.00167098
     0.847906   0.00169011
     0.848189   0.00168756
     0.848471   0.00168009
     0.848754   0.00169579
     0.849037   0.00170000
     0.849320   0.00169831
     0.849603   0.00169492
     0.849886   0.00158887
     0.850170   0.00153870
     0.850453   0.00170839
     0.850736   0.00170955
     0.851020   0.00167310
     0.851304   0.00170671
     0.851587   0.00157790
     0.851871   0.00165674
     0.852156   0.00161461
     0.852439   0.00170870
     0.852723   0.00172311
     0.853008   0.00171879
     0.853292   0.00169887
     0.853577   0.00170837
     0.853861   0.00170851
     0.854146   0.00163820
     0.854431   0.00124192
     0.854715   0.00163795
     0.855000   0.00167510
     0.855285   0.00173956
     0.855570   0.00174827
     0.855856   0.00175404
     0.856141   0.00174377
     0.856426   0.00176669
     0.856712   0.00175557
     0.856997   0.00176824
     0.857283   0.00175474
     0.857569   0.00176292
     0.857854   0.00177084
     0.858140   0.00176745
     0.858426   0.00173974
     0.858712   0.00178395
     0.858999   0.00178900
     0.859285   0.00178596
     0.859572   0.00178119
     0.859858   0.00179173
     0.860145   0.00180091
     0.860432   0.00179058
     0.860718   0.00179010
     0.861005   0.00179794
     0.861292   0.00173086
     0.861579   0.00178432
     0.861867   0.00179256
     0.862154   0.00180656
     0.862441   0.00177237
     0.862729   0.00180660
     0.863016   0.00182612
     0.863304   0.00180828
     0.863591   0.00181828
     0.863880   0.00181148
     0.864167   0.00181229
     0.864455   0.00182564
     0.864743   0.00182884
     0.865032   0.00182395
     0.865321   0.00181041
     0.865609   0.00182423
     0.865897   0.00180978
     0.866186   0.00174327
     0.866475   0.00132245
     0.866764   0.00177302
     0.867053   0.00182189
     0.867342   0.00183012
     0.867631   0.00168807
     0.867920   0.00177555
     0.868209   0.00184532
     0.868499   0.00175409
     0.868788   0.00181494
     0.869078   0.00146045
     0.869367   0.00173166
     0.869657   0.00175229
     0.869947   0.00181027
     0.870237   0.00180592
     0.870528   0.00181241
     0.870817   0.00181603
     0.871107   0.00184027
     0.871398   0.00178445
     0.871688   0.00179409
     0.871979   0.00179279
     0.872269   0.00181760
     0.872560   0.00181657
     0.872851   0.00182640
     0.873142   0.00189184
     0.873433   0.00181780
     0.873724   0.00177430
     0.874015   0.00180350
     0.874307   0.00182967
     0.874599   0.00187727
     0.874890   0.00184323
     0.875181   0.00184232
     0.875473   0.00183394
     0.875766   0.00186294
     0.876058   0.00180802
     0.876350   0.00189177
     0.876641   0.00183998
     0.876933   0.00179558
     0.877225   0.00190957
     0.877518   0.00182370
     0.877810   0.00190765
     0.878103   0.00182184
     0.878396   0.00187842
     0.878689   0.00190643
     0.878982   0.00188286
     0.879275   0.00191271
     0.879568   0.00187638
     0.879861   0.00190685
     0.880154   0.00191218
     0.880448   0.00176531
     0.880741   0.00181436
     0.881034   0.00169154
     0.881328   0.00188039
     0.881622   0.00191369
     0.881916   0.00192552
     0.882209   0.00193088
