wavelength       flux
  microns         mJy
      
      0.80013400    0.0085411927
      0.80040097    0.0090369908
      0.80066800    0.0089656764
      0.80093497    0.0090777753
      0.80120200    0.0091446470
      0.80146903    0.0091507698
      0.80173600    0.0091840437
      0.80200303    0.0092155729
      0.80227000    0.0091800915
      0.80253798    0.0092268072
      0.80280501    0.0089509978
      0.80307299    0.0089651354
      0.80334002    0.0092808637
      0.80360800    0.0092888807
      0.80387598    0.0093221539
      0.80414498    0.0092970239
      0.80441201    0.0093278439
      0.80467999    0.0092924797
      0.80494899    0.0087810466
      0.80521703    0.0094047703
      0.80548501    0.0094450438
      0.80575401    0.0093734566
      0.80602199    0.0094866127
      0.80629098    0.0095060661
      0.80655998    0.0094658001
      0.80682898    0.0094372229
      0.80709797    0.0092259154
      0.80736703    0.0093833077
      0.80763602    0.0093248648
      0.80790502    0.0096083493
      0.80817401    0.0095726004
      0.80844402    0.0096441756
      0.80871302    0.0092950291
      0.80898303    0.0097179274
      0.80925298    0.0096579352
      0.80952299    0.0095262597
      0.80979198    0.0096835130
      0.81006199    0.0096600999
      0.81033200    0.0097174180
      0.81060201    0.0098156303
      0.81087202    0.0098334841
      0.81114298    0.0098204120
      0.81141299    0.0097716608
      0.81168300    0.0098885083
      0.81195402    0.0096430576
      0.81222498    0.0099131739
      0.81249499    0.0099710774
      0.81276602    0.0097443422
      0.81303698     0.010009600
      0.81330800    0.0099755991
      0.81357902    0.0099810457
      0.81384999     0.010079734
      0.81412202     0.010082907
      0.81439298     0.010072323
      0.81466401     0.010079695
      0.81493598     0.010172635
      0.81520802     0.010136063
      0.81547898     0.010228557
      0.81575102     0.010218407
      0.81602299     0.010232380
      0.81629598    0.0099944597
      0.81656700     0.010240228
      0.81683898     0.010317554
      0.81711203     0.010280134
      0.81738400     0.010334360
      0.81765699     0.010306491
      0.81792998     0.010340018
      0.81820202     0.010158093
      0.81847501    0.0081036766
      0.81874698    0.0098489343
      0.81901997     0.010130574
      0.81929302     0.010293157
      0.81956702    0.0086761148
      0.81984001    0.0084543424
      0.82011300     0.010032089
      0.82038599     0.010433695
      0.82066000     0.010196559
      0.82093298     0.010351615
      0.82120699     0.010565681
      0.82147998     0.010258881
      0.82175398     0.010638707
      0.82202798     0.010617255
      0.82230198    0.0099166024
      0.82257599     0.010701765
      0.82284999     0.010755924
      0.82312500     0.010754965
      0.82339901     0.010543537
      0.82367402     0.010798686
      0.82394898     0.010843285
      0.82422298     0.010542239
      0.82449800     0.010704165
      0.82477301     0.010916842
      0.82504803     0.010764480
      0.82532299     0.010931706
      0.82559800     0.010861118
      0.82587302     0.010685101
      0.82614797     0.011021869
      0.82642299     0.011021467
      0.82669902     0.011021452
      0.82697397     0.010989913
      0.82725000     0.011035650
      0.82752699     0.011077832
      0.82780200     0.011100292
      0.82807702     0.011131362
      0.82835299     0.011132500
      0.82862997     0.011159385
      0.82890600     0.011196564
      0.82918298     0.011141368
      0.82945901     0.011001973
      0.82973498     0.011253059
      0.83001202     0.011229107
      0.83028901     0.011292865
      0.83056498     0.011243879
      0.83084202     0.010998383
      0.83111900     0.011215377
      0.83139598     0.011190273
      0.83167398     0.011413604
      0.83195102     0.011419355
      0.83222800     0.011431492
      0.83250499     0.011385017
      0.83278298     0.010656912
      0.83306098     0.010107787
      0.83333802     0.011247515
      0.83361602     0.011250505
      0.83389300     0.011533632
      0.83417100     0.011454670
      0.83444899     0.011552996
      0.83472800     0.011489492
      0.83500600     0.011161043
      0.83528399     0.011737296
      0.83556300     0.011386540
      0.83584100     0.011741807
      0.83612001     0.011736858
      0.83639902     0.011629377
      0.83667803     0.010739726
      0.83695698     0.011871581
      0.83723497     0.011775543
      0.83751500     0.011843904
      0.83779401     0.011886935
      0.83807302     0.011218370
      0.83835298     0.011263362
      0.83863199     0.011249142
      0.83891100    0.0098671668
      0.83919102     0.011272230
      0.83947098     0.012037400
      0.83974999     0.012022505
      0.84003001     0.011472195
      0.84030998     0.011957492
      0.84059000     0.012137459
      0.84087002     0.012152351
      0.84115100     0.012183955
      0.84143102     0.011386299
      0.84171200     0.012229221
      0.84199202     0.011832687
      0.84227300     0.012235506
      0.84255397     0.011823398
      0.84283501     0.011232133
      0.84311599     0.012262515
      0.84339702     0.012354286
      0.84367800    0.0099803048
      0.84395897     0.012109369
      0.84424001     0.011922765
      0.84452200     0.012280598
      0.84480298     0.012351994
      0.84508502     0.012411315
      0.84536600     0.012014404
      0.84564799     0.012267231
      0.84592998     0.012265933
      0.84621298     0.012407415
      0.84649402     0.012516051
      0.84677601     0.012417989
      0.84705800     0.010828386
      0.84734100     0.012416604
      0.84762299     0.012584694
      0.84790599     0.012641788
      0.84818900     0.012635177
      0.84847099     0.012544878
      0.84875399     0.012704977
      0.84903699     0.012727252
      0.84931999     0.012717233
      0.84960300     0.012545002
      0.84988600     0.010928466
      0.85017002     0.010699774
      0.85045302     0.012690712
      0.85073602     0.012814417
      0.85101998     0.012807623
      0.85130399     0.012889900
      0.85158700     0.011742505
      0.85187101     0.012458164
      0.85215598     0.012205515
      0.85243899     0.012984192
      0.85272300     0.012994322
      0.85300797     0.012893267
      0.85329199     0.012855373
      0.85357702     0.012844204
      0.85386097     0.012552686
      0.85414600     0.011292930
      0.85443097    0.0075756790
      0.85471499     0.011212555
      0.85500002     0.012224679
      0.85528499     0.012987742
      0.85557002     0.013208607
      0.85585600     0.013255581
      0.85614097     0.013319543
      0.85642600     0.013426024
      0.85671198     0.013396962
      0.85699701     0.013505431
      0.85728300     0.013412663
      0.85756898     0.013520668
      0.85785401     0.013573130
      0.85813999     0.013570638
      0.85842597     0.013179209
      0.85871202     0.013677077
      0.85899901     0.013750832
      0.85928500     0.013783280
      0.85957199     0.013755920
      0.85985798     0.013815519
      0.86014497     0.013767474
      0.86043203     0.013831304
      0.86071801     0.013861339
      0.86100501     0.013898847
      0.86129200     0.013237840
      0.86157900     0.013830115
      0.86186701     0.013918968
      0.86215401     0.014007552
      0.86244100     0.013611892
      0.86272901     0.014119151
      0.86301601     0.014207190
      0.86330402     0.014169420
      0.86359102     0.014129958
      0.86387998     0.014162339
      0.86416698     0.014227336
      0.86445498     0.014210273
      0.86474299     0.014337861
      0.86503202     0.014265884
      0.86532098     0.014223985
      0.86560899     0.014184953
      0.86589700     0.013954336
      0.86618602     0.012700273
      0.86647499    0.0087558385
      0.86676401     0.013149858
      0.86705297     0.014123761
      0.86734200     0.014350661
      0.86763102     0.013170571
      0.86791998     0.014190857
      0.86820900     0.014558303
      0.86849898     0.014095705
      0.86878800     0.014363046
      0.86907798     0.011337983
      0.86936700     0.013889572
      0.86965698     0.014404072
      0.86994702     0.014730593
      0.87023699     0.014399822
      0.87052798     0.014727404
      0.87081701     0.014798389
      0.87110698     0.014863586
      0.87139797     0.014504300
      0.87168801     0.014636063
      0.87197900     0.014661378
      0.87226897     0.014807322
      0.87256002     0.014890785
      0.87285101     0.014995268
      0.87314200     0.015237291
      0.87343299     0.014991379
      0.87372398     0.014426979
      0.87401497     0.014900263
