wavelength       flux
  microns         mJy
      
      0.80013400       1.7755177
      0.80040097       1.8340124
      0.80066800       1.8412187
      0.80093497       1.8353626
      0.80120200       1.8472940
      0.80146903       1.8456426
      0.80173600       1.8522804
      0.80200303       1.8545916
      0.80227000       1.8548600
      0.80253798       1.8588911
      0.80280501       1.8427742
      0.80307299       1.8283028
      0.80334002       1.8671220
      0.80360800       1.8511321
      0.80387598       1.8578450
      0.80414498       1.8735847
      0.80441201       1.8750382
      0.80467999       1.8736885
      0.80494899       1.7999299
      0.80521703       1.8610536
      0.80548501       1.8847935
      0.80575401       1.8670898
      0.80602199       1.8857160
      0.80629098       1.8934421
      0.80655998       1.8949121
      0.80682898       1.8982127
      0.80709797       1.8922700
      0.80736703       1.8775740
      0.80763602       1.8788426
      0.80790502       1.9088222
      0.80817401       1.9039002
      0.80844402       1.9104136
      0.80871302       1.8646877
      0.80898303       1.9188120
      0.80925298       1.9104585
      0.80952299       1.8942120
      0.80979198       1.9113437
      0.81006199       1.8810636
      0.81033200       1.9300210
      0.81060201       1.9311099
      0.81087202       1.9346768
      0.81114298       1.9352776
      0.81141299       1.9389196
      0.81168300       1.9425045
      0.81195402       1.9424043
      0.81222498       1.9489503
      0.81249499       1.9510610
      0.81276602       1.9514207
      0.81303698       1.9557721
      0.81330800       1.9563986
      0.81357902       1.9609076
      0.81384999       1.9630975
      0.81412202       1.9622332
      0.81439298       1.9643792
      0.81466401       1.9685921
      0.81493598       1.9713842
      0.81520802       1.9567478
      0.81547898       1.9771320
      0.81575102       1.9780416
      0.81602299       1.9822268
      0.81629598       1.9821225
      0.81656700       1.9652703
      0.81683898       1.9908105
      0.81711203       1.9910139
      0.81738400       1.9937599
      0.81765699       1.9953908
      0.81792998       2.0024113
      0.81820202       1.9939691
      0.81847501       1.9216873
      0.81874698       2.0090733
      0.81901997       1.9992317
      0.81929302       2.0148349
      0.81956702       1.9754493
      0.81984001       1.9503475
      0.82011300       1.9833878
      0.82038599       1.9973339
      0.82066000       2.0157091
      0.82093298       2.0047083
      0.82120699       2.0242508
      0.82147998       1.9524298
      0.82175398       2.0227575
      0.82202798       2.0413872
      0.82230198       1.9585230
      0.82257599       2.0466035
      0.82284999       2.0507014
      0.82312500       2.0513963
      0.82339901       1.9672023
      0.82367402       2.0465089
      0.82394898       2.0587601
      0.82422298       2.0358357
      0.82449800       2.0642356
      0.82477301       2.0692015
      0.82504803       2.0059825
      0.82532299       2.0669930
      0.82559800       2.0662754
      0.82587302       2.0732235
      0.82614797       2.0779000
      0.82642299       2.0824319
      0.82669902       2.0802901
      0.82697397       2.0850776
      0.82725000       2.0844306
      0.82752699       2.0888731
      0.82780200       2.0869296
      0.82807702       2.0931899
      0.82835299       2.0955998
      0.82862997       2.0990574
      0.82890600       2.1001127
      0.82918298       2.1122791
      0.82945901       2.0863201
      0.82973498       2.0975828
      0.83001202       2.1140219
      0.83028901       2.1144686
      0.83056498       2.1135979
      0.83084202       2.0597650
      0.83111900       2.1013633
      0.83139598       2.1136402
      0.83167398       2.1313730
      0.83195102       2.1007169
      0.83222800       2.1333623
      0.83250499       2.1377721
      0.83278298       2.1327724
      0.83306098       2.0469846
      0.83333802       2.1048538
      0.83361602       2.0980919
      0.83389300       2.1454512
      0.83417100       2.1226866
      0.83444899       2.1492301
      0.83472800       2.0996122
      0.83500600       2.1502383
      0.83528399       2.1668977
      0.83556300       2.1637593
      0.83584100       2.1710056
      0.83612001       2.1680870
      0.83639902       2.1693849
      0.83667803       2.1420199
      0.83695698       2.1839086
      0.83723497       2.1843303
      0.83751500       2.1820040
      0.83779401       2.1889573
      0.83807302       2.1837583
      0.83835298       2.1877407
      0.83863199       2.1947685
      0.83891100       2.0962469
      0.83919102       2.2011114
      0.83947098       2.2068047
      0.83974999       2.2108320
      0.84003001       2.1956253
      0.84030998       2.1991944
      0.84059000       2.2193701
      0.84087002       2.2263444
      0.84115100       2.2263274
      0.84143102       2.2103995
      0.84171200       2.2272913
      0.84199202       2.1862515
      0.84227300       2.2387022
      0.84255397       2.2250541
      0.84283501       2.2268634
      0.84311599       2.2513206
      0.84339702       2.2448933
      0.84367800       2.1850162
      0.84395897       2.2467294
      0.84424001       2.2126583
      0.84452200       2.2509150
      0.84480298       2.2133258
      0.84508502       2.2736819
      0.84536600       2.2734211
      0.84564799       2.2807472
      0.84592998       2.2818283
      0.84621298       2.2791167
      0.84649402       2.2800822
      0.84677601       2.2694234
      0.84705800       2.1826339
      0.84734100       2.2760543
      0.84762299       2.2948584
      0.84790599       2.3051260
      0.84818900       2.3024768
      0.84847099       2.3031832
      0.84875399       2.3138936
      0.84903699       2.3181002
      0.84931999       2.3088905
      0.84960300       2.3028149
      0.84988600       2.0272486
      0.85017002       1.9526791
      0.85045302       2.2477771
      0.85073602       2.3039533
      0.85101998       2.3201604
      0.85130399       2.3334393
      0.85158700       2.2524207
      0.85187101       2.3041382
      0.85215598       2.3415586
      0.85243899       2.3556417
      0.85272300       2.3515498
      0.85300797       2.2878424
      0.85329199       2.3451485
      0.85357702       2.3272603
      0.85386097       2.2587585
      0.85414600       2.0700421
      0.85443097       1.4067724
      0.85471499       2.0093168
      0.85500002       2.2546370
      0.85528499       2.3268977
      0.85557002       2.3629509
      0.85585600       2.3272257
      0.85614097       2.3890540
      0.85642600       2.3935441
      0.85671198       2.4030055
      0.85699701       2.4066186
      0.85728300       2.4098970
      0.85756898       2.4164823
      0.85785401       2.4193488
      0.85813999       2.4247028
      0.85842597       2.3833060
      0.85871202       2.4216595
      0.85899901       2.4246982
      0.85928500       2.4254400
      0.85957199       2.4044887
      0.85985798       2.3647971
      0.86014497       2.3486206
      0.86043203       2.4114526
      0.86071801       2.4139947
      0.86100501       2.4433949
      0.86129200       2.3904700
      0.86157900       2.4611299
      0.86186701       2.4493362
      0.86215401       2.4731136
      0.86244100       2.4366460
      0.86272901       2.4731766
      0.86301601       2.4873024
      0.86330402       2.4836726
      0.86359102       2.4866966
      0.86387998       2.4819463
      0.86416698       2.4816791
      0.86445498       2.4753177
      0.86474299       2.4989033
      0.86503202       2.4363256
      0.86532098       2.4926349
      0.86560899       2.4775697
      0.86589700       2.4406185
      0.86618602       2.2312914
      0.86647499       1.5799908
      0.86676401       2.2429007
      0.86705297       2.4214830
      0.86734200       2.4694626
      0.86763102       2.4184097
      0.86791998       2.5224740
      0.86820900       2.4651741
      0.86849898       2.5384077
      0.86878800       2.5310331
      0.86907798       2.3988553
      0.86936700       2.5435705
      0.86965698       2.5306962
      0.86994702       2.5738108
      0.87023699       2.5027755
      0.87052798       2.5666631
      0.87081701       2.5809052
      0.87110698       2.5834702
      0.87139797       2.4961609
      0.87168801       2.5778081
      0.87197900       2.5480891
      0.87226897       2.5930617
      0.87256002       2.6042826
      0.87285101       2.6039457
      0.87314200       2.5610789
      0.87343299       2.6110714
      0.87372398       2.5171588
      0.87401497       2.5732904
      0.87430698       2.5990950
      0.87459898       2.5430790
      0.87489003       2.5610476
      0.87518102       2.4661933
      0.87547302       2.4584230
