wavelength       flux
  microns         mJy
      
     0.800134  2.01502e-09
     0.800401  2.07894e-09
     0.800668  2.06413e-09
     0.800935  2.09393e-09
     0.801202  2.11873e-09
     0.801469  2.12330e-09
     0.801736  2.14426e-09
     0.802003  2.16786e-09
     0.802270  2.14868e-09
     0.802538  2.17211e-09
     0.802805  2.13477e-09
     0.803073  2.17974e-09
     0.803340  2.20524e-09
     0.803608  2.22764e-09
     0.803876  2.23385e-09
     0.804145  2.23531e-09
     0.804412  2.26781e-09
     0.804680  2.27852e-09
     0.804949  2.15062e-09
     0.805217  2.30106e-09
     0.805485  2.32441e-09
     0.805754  2.31010e-09
     0.806022  2.34465e-09
     0.806291  2.36120e-09
     0.806560  2.36605e-09
     0.806829  2.34195e-09
     0.807098  2.32380e-09
     0.807367  2.37575e-09
     0.807636  2.32619e-09
     0.807905  2.42065e-09
     0.808174  2.45394e-09
     0.808444  2.46204e-09
     0.808713  2.45012e-09
     0.808983  2.50108e-09
     0.809253  2.50394e-09
     0.809523  2.48291e-09
     0.809792  2.54811e-09
     0.810062  2.56241e-09
     0.810332  2.55313e-09
     0.810602  2.57778e-09
     0.810872  2.59714e-09
     0.811143  2.61449e-09
     0.811413  2.57178e-09
     0.811683  2.63382e-09
     0.811954  2.56127e-09
     0.812225  2.64693e-09
     0.812495  2.67876e-09
     0.812766  2.61511e-09
     0.813037  2.72928e-09
     0.813308  2.73680e-09
     0.813579  2.73653e-09
     0.813850  2.77145e-09
     0.814122  2.77578e-09
     0.814393  2.76798e-09
     0.814664  2.80771e-09
     0.814936  2.83893e-09
     0.815208  2.84570e-09
     0.815479  2.87580e-09
     0.815751  2.87391e-09
     0.816023  2.86838e-09
     0.816296  2.80374e-09
     0.816567  2.89609e-09
     0.816839  2.93828e-09
     0.817112  2.93428e-09
     0.817384  2.94940e-09
     0.817657  2.94655e-09
     0.817930  2.92830e-09
     0.818202  2.82177e-09
     0.818475  1.91414e-09
     0.818747  2.54865e-09
     0.819020  2.85409e-09
     0.819293  2.83091e-09
     0.819567  2.10212e-09
     0.819840  2.02987e-09
     0.820113  2.82930e-09
     0.820386  3.00953e-09
     0.820660  2.96987e-09
     0.820933  3.07149e-09
     0.821207  3.13006e-09
     0.821480  3.14186e-09
     0.821754  3.19206e-09
     0.822028  3.18521e-09
     0.822302  3.11725e-09
     0.822576  3.24801e-09
     0.822850  3.27043e-09
     0.823125  3.28463e-09
     0.823399  3.28531e-09
     0.823674  3.33971e-09
     0.823949  3.35951e-09
     0.824223  3.30712e-09
     0.824498  3.31787e-09
     0.824773  3.41479e-09
     0.825048  3.42648e-09
     0.825323  3.43949e-09
     0.825598  3.42416e-09
     0.825873  3.39159e-09
     0.826148  3.49719e-09
     0.826423  3.51925e-09
     0.826699  3.53052e-09
     0.826974  3.53515e-09
     0.827250  3.52245e-09
     0.827527  3.56358e-09
     0.827802  3.59406e-09
     0.828077  3.59456e-09
     0.828353  3.61118e-09
     0.828630  3.62859e-09
     0.828906  3.68157e-09
     0.829183  3.61501e-09
     0.829459  3.67049e-09
     0.829735  3.72212e-09
     0.830012  3.73172e-09
     0.830289  3.75030e-09
     0.830565  3.76166e-09
     0.830842  3.70983e-09
     0.831119  3.78816e-09
     0.831396  3.82210e-09
     0.831674  3.86748e-09
     0.831951  3.88640e-09
     0.832228  3.91181e-09
     0.832505  3.88655e-09
     0.832783  3.68945e-09
     0.833061  3.52435e-09
     0.833338  3.97992e-09
     0.833616  3.88211e-09
     0.833893  4.00569e-09
     0.834171  4.04795e-09
     0.834449  4.05715e-09
     0.834728  4.09309e-09
     0.835006  4.01032e-09
     0.835284  4.14869e-09
     0.835563  4.00193e-09
     0.835841  4.17068e-09
     0.836120  4.22031e-09
     0.836399  4.19458e-09
     0.836678  3.84548e-09
     0.836957  4.29559e-09
     0.837235  4.24337e-09
     0.837515  4.29832e-09
     0.837794  4.31057e-09
     0.838073  4.00744e-09
     0.838353  4.08074e-09
     0.838632  4.05369e-09
     0.838911  3.69614e-09
     0.839191  4.19867e-09
     0.839471  4.47303e-09
     0.839750  4.45048e-09
     0.840030  4.23105e-09
     0.840310  4.52072e-09
     0.840590  4.58661e-09
     0.840870  4.58445e-09
     0.841151  4.60154e-09
     0.841431  4.19518e-09
     0.841712  4.67589e-09
     0.841992  4.57953e-09
     0.842273  4.67233e-09
     0.842554  4.61685e-09
     0.842835  4.17847e-09
     0.843116  4.69377e-09
     0.843397  4.79626e-09
     0.843678  3.53512e-09
     0.843959  4.55735e-09
     0.844240  4.75736e-09
     0.844522  4.67067e-09
     0.844803  4.75229e-09
     0.845085  4.83380e-09
     0.845366  4.66507e-09
     0.845648  4.67107e-09
     0.845930  4.74817e-09
     0.846213  4.80002e-09
     0.846494  4.87907e-09
     0.846776  4.84471e-09
     0.847058  4.31797e-09
     0.847341  4.86924e-09
     0.847623  4.95340e-09
     0.847906  5.03416e-09
     0.848189  5.05072e-09
     0.848471  5.05250e-09
     0.848754  5.12417e-09
     0.849037  5.16159e-09
     0.849320  5.18125e-09
     0.849603  5.19576e-09
     0.849886  4.89413e-09
     0.850170  4.76241e-09
     0.850453  5.31303e-09
     0.850736  5.34226e-09
     0.851020  5.25358e-09
     0.851304  5.38493e-09
     0.851587  5.00248e-09
     0.851871  5.27779e-09
     0.852156  5.16837e-09
     0.852439  5.49596e-09
     0.852723  5.56903e-09
     0.853008  5.58191e-09
     0.853292  5.54390e-09
     0.853577  5.60183e-09
     0.853861  5.62938e-09
     0.854146  5.42380e-09
     0.854431  4.13168e-09
     0.854715  5.47557e-09
     0.855000  5.62680e-09
     0.855285  5.87162e-09
     0.855570  5.92966e-09
     0.855856  5.97807e-09
     0.856141  5.97186e-09
     0.856426  6.07969e-09
     0.856712  6.07071e-09
     0.856997  6.14417e-09
     0.857283  6.12685e-09
     0.857569  6.18526e-09
     0.857854  6.24325e-09
     0.858140  6.26154e-09
     0.858426  6.19334e-09
     0.858712  6.38158e-09
     0.858999  6.43080e-09
     0.859285  6.45112e-09
     0.859572  6.46518e-09
     0.859858  6.53509e-09
     0.860145  6.60053e-09
     0.860432  6.59469e-09
     0.860718  6.62501e-09
     0.861005  6.68642e-09
     0.861292  6.46834e-09
     0.861579  6.70066e-09
     0.861867  6.76450e-09
     0.862154  6.85055e-09
     0.862441  6.75372e-09
     0.862729  6.91780e-09
     0.863016  7.02671e-09
     0.863304  6.99205e-09
     0.863591  7.06502e-09
     0.863880  7.07306e-09
     0.864167  7.11083e-09
     0.864455  7.19828e-09
     0.864743  7.24616e-09
     0.865032  7.26220e-09
     0.865321  7.24364e-09
     0.865609  7.33468e-09
     0.865897  7.31224e-09
     0.866186  7.07804e-09
     0.866475  5.39579e-09
     0.866764  7.26970e-09
     0.867053  7.50677e-09
     0.867342  7.57769e-09
     0.867631  7.02381e-09
     0.867920  7.42411e-09
     0.868209  7.75372e-09
     0.868499  7.40664e-09
     0.868788  7.70126e-09
     0.869078  6.22755e-09
     0.869367  7.42038e-09
     0.869657  7.54580e-09
     0.869947  7.83388e-09
