wavelength       flux
  microns         mJy
      
     0.800134    0.0667965
     0.800401    0.0714596
     0.800668    0.0715498
     0.800935    0.0714225
     0.801202    0.0725099
     0.801469    0.0722077
     0.801736    0.0727875
     0.802003    0.0724372
     0.802270    0.0724715
     0.802538    0.0727055
     0.802805    0.0696640
     0.803073    0.0690951
     0.803340    0.0728549
     0.803608    0.0716244
     0.803876    0.0723367
     0.804145    0.0725225
     0.804412    0.0724684
     0.804680    0.0713064
     0.804949    0.0660680
     0.805217    0.0711299
     0.805485    0.0726272
     0.805754    0.0706024
     0.806022    0.0729825
     0.806291    0.0729466
     0.806560    0.0725256
     0.806829    0.0727864
     0.807098    0.0708992
     0.807367    0.0702747
     0.807636    0.0701917
     0.807905    0.0732466
     0.808174    0.0721608
     0.808444    0.0726942
     0.808713    0.0691401
     0.808983    0.0735329
     0.809253    0.0715771
     0.809523    0.0701775
     0.809792    0.0717320
     0.810062    0.0688093
     0.810332    0.0728060
     0.810602    0.0729115
     0.810872    0.0730379
     0.811143    0.0725063
     0.811413    0.0730450
     0.811683    0.0728602
     0.811954    0.0719909
     0.812225    0.0735786
     0.812495    0.0738638
     0.812766    0.0727737
     0.813037    0.0734092
     0.813308    0.0729282
     0.813579    0.0737614
     0.813850    0.0734685
     0.814122    0.0731645
     0.814393    0.0735122
     0.814664    0.0735362
     0.814936    0.0737215
     0.815208    0.0717919
     0.815479    0.0738298
     0.815751    0.0735050
     0.816023    0.0740029
     0.816296    0.0725415
     0.816567    0.0730322
     0.816839    0.0741426
     0.817112    0.0735019
     0.817384    0.0741149
     0.817657    0.0734994
     0.817930    0.0744093
     0.818202    0.0724109
     0.818475    0.0664249
     0.818747    0.0736993
     0.819020    0.0722978
     0.819293    0.0745868
     0.819567    0.0686096
     0.819840    0.0673897
     0.820113    0.0713677
     0.820386    0.0739824
     0.820660    0.0716871
     0.820933    0.0722933
     0.821207    0.0736631
     0.821480    0.0681844
     0.821754    0.0738976
     0.822028    0.0748863
     0.822302    0.0674713
     0.822576    0.0748039
     0.822850    0.0753698
     0.823125    0.0746062
     0.823399    0.0703253
     0.823674    0.0743660
     0.823949    0.0749035
     0.824223    0.0730139
     0.824498    0.0743725
     0.824773    0.0756070
     0.825048    0.0727938
     0.825323    0.0747503
     0.825598    0.0750689
     0.825873    0.0738194
     0.826148    0.0754460
     0.826423    0.0754548
     0.826699    0.0749801
     0.826974    0.0745997
     0.827250    0.0751571
     0.827527    0.0749876
     0.827802    0.0748404
     0.828077    0.0755764
     0.828353    0.0754126
     0.828630    0.0758172
     0.828906    0.0748500
     0.829183    0.0756593
     0.829459    0.0733676
     0.829735    0.0748672
     0.830012    0.0749004
     0.830289    0.0755008
     0.830565    0.0746032
     0.830842    0.0708652
     0.831119    0.0729544
     0.831396    0.0731075
     0.831674    0.0757418
     0.831951    0.0746542
     0.832228    0.0752397
     0.832505    0.0757464
     0.832783    0.0719856
     0.833061    0.0677552
     0.833338    0.0728528
     0.833616    0.0737609
     0.833893    0.0756433
     0.834171    0.0736864
     0.834449    0.0750045
     0.834728    0.0715411
     0.835006    0.0719664
     0.835284    0.0766002
     0.835563    0.0746719
     0.835841    0.0764015
     0.836120    0.0756142
     0.836399    0.0751190
     0.836678    0.0703670
     0.836957    0.0768893
     0.837235    0.0759078
     0.837515    0.0760148
     0.837794    0.0767399
     0.838073    0.0736370
     0.838353    0.0733063
     0.838632    0.0737372
     0.838911    0.0647781
     0.839191    0.0735688
     0.839471    0.0772833
     0.839750    0.0770820
     0.840030    0.0735099
     0.840310    0.0748427
     0.840590    0.0766595
     0.840870    0.0771277
     0.841151    0.0773215
     0.841431    0.0739645
     0.841712    0.0771781
     0.841992    0.0733612
     0.842273    0.0767969
     0.842554    0.0735497
     0.842835    0.0728977
     0.843116    0.0775272
     0.843397    0.0771383
     0.843678    0.0683396
     0.843959    0.0775133
     0.844240    0.0731285
     0.844522    0.0770376
     0.844803    0.0761342
     0.845085    0.0772315
     0.845366    0.0758886
     0.845648    0.0773747
     0.845930    0.0766639
     0.846213    0.0773297
     0.846494    0.0778020
     0.846776    0.0769151
     0.847058    0.0684402
     0.847341    0.0764933
     0.847623    0.0778184
     0.847906    0.0779784
     0.848189    0.0773923
     0.848471    0.0764557
     0.848754    0.0779293
     0.849037    0.0778419
     0.849320    0.0776913
     0.849603    0.0764010
     0.849886    0.0629686
     0.850170    0.0617970
     0.850453    0.0754127
     0.850736    0.0773126
     0.851020    0.0778781
     0.851304    0.0778983
     0.851587    0.0709304
     0.851871    0.0748497
     0.852156    0.0743388
     0.852439    0.0780122
     0.852723    0.0773779
     0.853008    0.0744159
     0.853292    0.0765486
     0.853577    0.0757309
     0.853861    0.0719395
     0.854146    0.0627610
     0.854431    0.0407554
     0.854715    0.0617522
     0.855000    0.0704692
     0.855285    0.0755212
     0.855570    0.0773370
     0.855856    0.0757408
     0.856141    0.0780626
     0.856426    0.0779054
     0.856712    0.0781191
     0.856997    0.0783130
     0.857283    0.0781312
     0.857569    0.0783997
     0.857854    0.0784990
     0.858140    0.0790968
     0.858426    0.0758209
     0.858712    0.0784160
     0.858999    0.0789308
     0.859285    0.0793446
     0.859572    0.0785791
     0.859858    0.0784403
     0.860145    0.0779193
     0.860432    0.0789357
     0.860718    0.0779210
     0.861005    0.0789135
     0.861292    0.0748198
     0.861579    0.0787686
     0.861867    0.0783997
     0.862154    0.0791807
     0.862441    0.0766713
     0.862729    0.0793058
     0.863016    0.0798126
     0.863304    0.0794096
     0.863591    0.0788120
     0.863880    0.0789071
     0.864167    0.0788243
     0.864455    0.0783557
     0.864743    0.0798735
     0.865032    0.0767690
     0.865321    0.0790066
     0.865609    0.0777852
     0.865897    0.0760755
     0.866186    0.0663152
     0.866475    0.0437506
     0.866764    0.0691834
     0.867053    0.0763201
     0.867342    0.0776436
     0.867631    0.0716873
     0.867920    0.0784657
     0.868209    0.0770145
     0.868499    0.0778274
     0.868788    0.0783932
     0.869078    0.0631927
     0.869367    0.0768190
     0.869657    0.0792884
     0.869947    0.0807658
     0.870237    0.0758538
     0.870528    0.0796771
     0.870817    0.0805107
     0.871107    0.0800315
     0.871398    0.0746531
     0.871688    0.0793073
     0.871979    0.0771427
     0.872269    0.0799668
     0.872560    0.0805368
     0.872851    0.0808043
     0.873142    0.0789974
     0.873433    0.0810166
     0.873724    0.0739543
     0.874015    0.0786946
     0.874307    0.0802905
     0.874599    0.0793486
     0.874890    0.0803830
     0.875181    0.0809267
     0.875473    0.0783613
     0.875766    0.0811994
     0.876058    0.0767909
     0.876350    0.0815113
     0.876641    0.0780985
     0.876933    0.0796383
     0.877225    0.0812556
     0.877518    0.0748731
     0.877810    0.0808720
     0.878103    0.0806936
     0.878396    0.0816726
     0.878689    0.0810105
     0.878982    0.0812792
     0.879275    0.0791349
     0.879568    0.0780552
     0.879861    0.0811996
     0.880154    0.0816708
     0.880448    0.0810348
     0.880741    0.0721429
     0.881034    0.0646703
     0.881328    0.0805381
     0.881622    0.0816753
     0.881916    0.0820771
     0.882209    0.0804471
