wavelength       flux
  microns         mJy
      
     0.800134   0.00372853
     0.800401   0.00389349
     0.800668   0.00384763
     0.800935   0.00384669
     0.801202   0.00394504
     0.801469   0.00396776
     0.801736   0.00405853
     0.802003   0.00407245
     0.802270   0.00403320
     0.802538   0.00405434
     0.802805   0.00412410
     0.803073   0.00414626
     0.803340   0.00414115
     0.803608   0.00424777
     0.803876   0.00430876
     0.804145   0.00424193
     0.804412   0.00434382
     0.804680   0.00440972
     0.804949   0.00404668
     0.805217   0.00432817
     0.805485   0.00440259
     0.805754   0.00445207
     0.806022   0.00448192
     0.806291   0.00454082
     0.806560   0.00458252
     0.806829   0.00444237
     0.807098   0.00444465
     0.807367   0.00448991
     0.807636   0.00442222
     0.807905   0.00459767
     0.808174   0.00468159
     0.808444   0.00465935
     0.808713   0.00479044
     0.808983   0.00488132
     0.809253   0.00486517
     0.809523   0.00482332
     0.809792   0.00499232
     0.810062   0.00507648
     0.810332   0.00491110
     0.810602   0.00504252
     0.810872   0.00502886
     0.811143   0.00513134
     0.811413   0.00489079
     0.811683   0.00514789
     0.811954   0.00495140
     0.812225   0.00507553
     0.812495   0.00528940
     0.812766   0.00501092
     0.813037   0.00541045
     0.813308   0.00551906
     0.813579   0.00542704
     0.813850   0.00552170
     0.814122   0.00549775
     0.814393   0.00540527
     0.814664   0.00567308
     0.814936   0.00562334
     0.815208   0.00559443
     0.815479   0.00564648
     0.815751   0.00567933
     0.816023   0.00561129
     0.816296   0.00543586
     0.816567   0.00565225
     0.816839   0.00578414
     0.817112   0.00570973
     0.817384   0.00578599
     0.817657   0.00569954
     0.817930   0.00553839
     0.818202   0.00516880
     0.818475   0.00333106
     0.818747   0.00450825
     0.819020   0.00518165
     0.819293   0.00508846
     0.819567   0.00360659
     0.819840   0.00314423
     0.820113   0.00444673
     0.820386   0.00500604
     0.820660   0.00461548
     0.820933   0.00448540
     0.821207   0.00475400
     0.821480   0.00496380
     0.821754   0.00489743
     0.822028   0.00491654
     0.822302   0.00499428
     0.822576   0.00510071
     0.822850   0.00521490
     0.823125   0.00537427
     0.823399   0.00521223
     0.823674   0.00531184
     0.823949   0.00544996
     0.824223   0.00538448
     0.824498   0.00530199
     0.824773   0.00548687
     0.825048   0.00551361
     0.825323   0.00515145
     0.825598   0.00522437
     0.825873   0.00525657
     0.826148   0.00540036
     0.826423   0.00544885
     0.826699   0.00551997
     0.826974   0.00514655
     0.827250   0.00457054
     0.827527   0.00503324
     0.827802   0.00502793
     0.828077   0.00476421
     0.828353   0.00477362
     0.828630   0.00486057
     0.828906   0.00497389
     0.829183   0.00452520
     0.829459   0.00488289
     0.829735   0.00494233
     0.830012   0.00479477
     0.830289   0.00477480
     0.830565   0.00465870
     0.830842   0.00472540
     0.831119   0.00481783
     0.831396   0.00482123
     0.831674   0.00496597
     0.831951   0.00496243
     0.832228   0.00519898
     0.832505   0.00507718
     0.832783   0.00496610
     0.833061   0.00472969
     0.833338   0.00523407
     0.833616   0.00496136
     0.833893   0.00489088
     0.834171   0.00503980
     0.834449   0.00470824
     0.834728   0.00483370
     0.835006   0.00470436
     0.835284   0.00480747
     0.835563   0.00457383
     0.835841   0.00482017
     0.836120   0.00508969
     0.836399   0.00494184
     0.836678   0.00472983
     0.836957   0.00508346
     0.837235   0.00494970
     0.837515   0.00483052
     0.837794   0.00485070
     0.838073   0.00487233
     0.838353   0.00478841
     0.838632   0.00474525
     0.838911   0.00421620
     0.839191   0.00468847
     0.839471   0.00500765
     0.839750   0.00492221
     0.840030   0.00482553
     0.840310   0.00509379
     0.840590   0.00509624
     0.840870   0.00519710
     0.841151   0.00507625
     0.841431   0.00492860
     0.841712   0.00532588
     0.841992   0.00492976
     0.842273   0.00473191
     0.842554   0.00494687
     0.842835   0.00464957
     0.843116   0.00480726
     0.843397   0.00505881
     0.843678   0.00287580
     0.843959   0.00407554
     0.844240   0.00440951
     0.844522   0.00319231
     0.844803   0.00330674
     0.845085   0.00361015
     0.845366   0.00320468
     0.845648   0.00288497
     0.845930   0.00311669
     0.846213   0.00329366
     0.846494   0.00325091
     0.846776   0.00311023
     0.847058   0.00305054
     0.847341   0.00314341
     0.847623   0.00312845
     0.847906   0.00345424
     0.848189   0.00346640
     0.848471   0.00340873
     0.848754   0.00355209
     0.849037   0.00352801
     0.849320   0.00365913
     0.849603   0.00367369
     0.849886   0.00371019
     0.850170   0.00335295
     0.850453   0.00364321
     0.850736   0.00368150
     0.851020   0.00313533
     0.851304   0.00352830
     0.851587   0.00356663
     0.851871   0.00330260
     0.852156   0.00331588
     0.852439   0.00355782
     0.852723   0.00361005
     0.853008   0.00352904
     0.853292   0.00349772
     0.853577   0.00349895
     0.853861   0.00368999
     0.854146   0.00380876
     0.854431   0.00354289
     0.854715   0.00381397
     0.855000   0.00381444
     0.855285   0.00415804
     0.855570   0.00402891
     0.855856   0.00407068
     0.856141   0.00395545
     0.856426   0.00419969
     0.856712   0.00403984
     0.856997   0.00416476
     0.857283   0.00408775
     0.857569   0.00417819
     0.857854   0.00418828
     0.858140   0.00438066
     0.858426   0.00407162
     0.858712   0.00407365
     0.858999   0.00421898
     0.859285   0.00415870
     0.859572   0.00421293
     0.859858   0.00417999
     0.860145   0.00425729
     0.860432   0.00423938
     0.860718   0.00435660
     0.861005   0.00440835
     0.861292   0.00441458
     0.861579   0.00454969
     0.861867   0.00457667
     0.862154   0.00478976
     0.862441   0.00470771
     0.862729   0.00482221
     0.863016   0.00484468
     0.863304   0.00458214
     0.863591   0.00478546
     0.863880   0.00480779
     0.864167   0.00488442
     0.864455   0.00494315
     0.864743   0.00490694
     0.865032   0.00485517
     0.865321   0.00467693
     0.865609   0.00487069
     0.865897   0.00487889
     0.866186   0.00492389
     0.866475   0.00430851
     0.866764   0.00491991
     0.867053   0.00500297
     0.867342   0.00506048
     0.867631   0.00468152
     0.867920   0.00492705
     0.868209   0.00502386
     0.868499   0.00497678
     0.868788   0.00515775
     0.869078   0.00450831
     0.869367   0.00494291
     0.869657   0.00484853
     0.869947   0.00496660
     0.870237   0.00491212
     0.870528   0.00497149
     0.870817   0.00507809
     0.871107   0.00519874
     0.871398   0.00496763
     0.871688   0.00494294
     0.871979   0.00492159
     0.872269   0.00509703
     0.872560   0.00525013
     0.872851   0.00531551
     0.873142   0.00563873
     0.873433   0.00528569
     0.873724   0.00519729
     0.874015   0.00535757
     0.874307   0.00539442
     0.874599   0.00559611
     0.874890   0.00531358
     0.875181   0.00545345
     0.875473   0.00559745
     0.875766   0.00568098
     0.876058   0.00576670
     0.876350   0.00605230
     0.876641   0.00580338
     0.876933   0.00548801
     0.877225   0.00604128
     0.877518   0.00581938
     0.877810   0.00623447
     0.878103   0.00572933
     0.878396   0.00611273
     0.878689   0.00629847
     0.878982   0.00624495
     0.879275   0.00641687
     0.879568   0.00618702
     0.879861   0.00652095
     0.880154   0.00651590
     0.880448   0.00545417
     0.880741   0.00628303
     0.881034   0.00596959
     0.881328   0.00635158
     0.881622   0.00642580
     0.881916   0.00663417
     0.882209   0.00678330
