wavelength       flux
  microns         mJy
      
     0.800134  1.50831e-09
     0.800401  1.54081e-09
     0.800668  1.54381e-09
     0.800935  1.55865e-09
     0.801202  1.56874e-09
     0.801469  1.57721e-09
     0.801736  1.58666e-09
     0.802003  1.59671e-09
     0.802270  1.60118e-09
     0.802538  1.61348e-09
     0.802805  1.59896e-09
     0.803073  1.62760e-09
     0.803340  1.64139e-09
     0.803608  1.64912e-09
     0.803876  1.66057e-09
     0.804145  1.66869e-09
     0.804412  1.67916e-09
     0.804680  1.68642e-09
     0.804949  1.64935e-09
     0.805217  1.70917e-09
     0.805485  1.72004e-09
     0.805754  1.72333e-09
     0.806022  1.73986e-09
     0.806291  1.74968e-09
     0.806560  1.75790e-09
     0.806829  1.76494e-09
     0.807098  1.75425e-09
     0.807367  1.78389e-09
     0.807636  1.77170e-09
     0.807905  1.81020e-09
     0.808174  1.82113e-09
     0.808444  1.83246e-09
     0.808713  1.82663e-09
     0.808983  1.85462e-09
     0.809253  1.86363e-09
     0.809523  1.87028e-09
     0.809792  1.88631e-09
     0.810062  1.89440e-09
     0.810332  1.90591e-09
     0.810602  1.91944e-09
     0.810872  1.93141e-09
     0.811143  1.94205e-09
     0.811413  1.94821e-09
     0.811683  1.96449e-09
     0.811954  1.96198e-09
     0.812225  1.98604e-09
     0.812495  1.99905e-09
     0.812766  2.00554e-09
     0.813037  2.02377e-09
     0.813308  2.03209e-09
     0.813579  2.04356e-09
     0.813850  2.05916e-09
     0.814122  2.07000e-09
     0.814393  2.08040e-09
     0.814664  2.09439e-09
     0.814936  2.10815e-09
     0.815208  2.11979e-09
     0.815479  2.13415e-09
     0.815751  2.14491e-09
     0.816023  2.15579e-09
     0.816296  2.15801e-09
     0.816567  2.18043e-09
     0.816839  2.19383e-09
     0.817112  2.20693e-09
     0.817384  2.21834e-09
     0.817657  2.23210e-09
     0.817930  2.24248e-09
     0.818202  2.24958e-09
     0.818475  2.03544e-09
     0.818747  2.25399e-09
     0.819020  2.28490e-09
     0.819293  2.30424e-09
     0.819567  2.16152e-09
     0.819840  2.13108e-09
     0.820113  2.33529e-09
     0.820386  2.36095e-09
     0.820660  2.35714e-09
     0.820933  2.38862e-09
     0.821207  2.40814e-09
     0.821480  2.40836e-09
     0.821754  2.43755e-09
     0.822028  2.44946e-09
     0.822302  2.40350e-09
     0.822576  2.48130e-09
     0.822850  2.49579e-09
     0.823125  2.51072e-09
     0.823399  2.51730e-09
     0.823674  2.54176e-09
     0.823949  2.55677e-09
     0.824223  2.54712e-09
     0.824498  2.57804e-09
     0.824773  2.60075e-09
     0.825048  2.61258e-09
     0.825323  2.63152e-09
     0.825598  2.64428e-09
     0.825873  2.64981e-09
     0.826148  2.67942e-09
     0.826423  2.69226e-09
     0.826699  2.70452e-09
     0.826974  2.72103e-09
     0.827250  2.74118e-09
     0.827527  2.75756e-09
     0.827802  2.77475e-09
     0.828077  2.79014e-09
     0.828353  2.80591e-09
     0.828630  2.82201e-09
     0.828906  2.84195e-09
     0.829183  2.85156e-09
     0.829459  2.86497e-09
     0.829735  2.89111e-09
     0.830012  2.90817e-09
     0.830289  2.92561e-09
     0.830565  2.94075e-09
     0.830842  2.93384e-09
     0.831119  2.97122e-09
     0.831396  2.98888e-09
     0.831674  3.01362e-09
     0.831951  3.03025e-09
     0.832228  3.04783e-09
     0.832505  3.05978e-09
     0.832783  2.98751e-09
     0.833061  2.87354e-09
     0.833338  3.10870e-09
     0.833616  3.10014e-09
     0.833893  3.15553e-09
     0.834171  3.17362e-09
     0.834449  3.19585e-09
     0.834728  3.20874e-09
     0.835006  3.20920e-09
     0.835284  3.25627e-09
     0.835563  3.23013e-09
     0.835841  3.29253e-09
     0.836120  3.31248e-09
     0.836399  3.31777e-09
     0.836678  3.18718e-09
     0.836957  3.37199e-09
     0.837235  3.38522e-09
     0.837515  3.41074e-09
     0.837794  3.42830e-09
     0.838073  3.29251e-09
     0.838353  3.33036e-09
     0.838632  3.34259e-09
     0.838911  3.15889e-09
     0.839191  3.45691e-09
     0.839471  3.55369e-09
     0.839750  3.56812e-09
     0.840030  3.46121e-09
     0.840310  3.60690e-09
     0.840590  3.64205e-09
     0.840870  3.66037e-09
     0.841151  3.68240e-09
     0.841431  3.50385e-09
     0.841712  3.72570e-09
     0.841992  3.70888e-09
     0.842273  3.77110e-09
     0.842554  3.74727e-09
     0.842835  3.55278e-09
     0.843116  3.82727e-09
     0.843397  3.85663e-09
     0.843678  3.27679e-09
     0.843959  3.84156e-09
     0.844240  3.88680e-09
     0.844522  3.94937e-09
     0.844803  3.97756e-09
     0.845085  4.00401e-09
     0.845366  3.98609e-09
     0.845648  4.04009e-09
     0.845930  4.05711e-09
     0.846213  4.09181e-09
     0.846494  4.12403e-09
     0.846776  4.13841e-09
     0.847058  3.85866e-09
     0.847341  4.18793e-09
     0.847623  4.22253e-09
     0.847906  4.24956e-09
     0.848189  4.27274e-09
     0.848471  4.29227e-09
     0.848754  4.32366e-09
     0.849037  4.34943e-09
     0.849320  4.36781e-09
     0.849603  4.36905e-09
     0.849886  4.02548e-09
     0.850170  3.91633e-09
     0.850453  4.45723e-09
     0.850736  4.49990e-09
     0.851020  4.52787e-09
     0.851304  4.55835e-09
     0.851587  4.36446e-09
     0.851871  4.55784e-09
     0.852156  4.49647e-09
     0.852439  4.66757e-09
     0.852723  4.69524e-09
     0.853008  4.71408e-09
     0.853292  4.72330e-09
     0.853577  4.73924e-09
     0.853861  4.70672e-09
     0.854146  4.43965e-09
     0.854431  3.14489e-09
     0.854715  4.44319e-09
     0.855000  4.75259e-09
     0.855285  4.90652e-09
     0.855570  4.96863e-09
     0.855856  5.00861e-09
     0.856141  5.04465e-09
     0.856426  5.08419e-09
     0.856712  5.10951e-09
     0.856997  5.14921e-09
     0.857283  5.16847e-09
     0.857569  5.20917e-09
     0.857854  5.24426e-09
     0.858140  5.26924e-09
     0.858426  5.25596e-09
     0.858712  5.34543e-09
     0.858999  5.37833e-09
     0.859285  5.41187e-09
     0.859572  5.44216e-09
     0.859858  5.47608e-09
     0.860145  5.50927e-09
     0.860432  5.53997e-09
     0.860718  5.57351e-09
     0.861005  5.60900e-09
     0.861292  5.50425e-09
     0.861579  5.65748e-09
     0.861867  5.70691e-09
     0.862154  5.74085e-09
     0.862441  5.72117e-09
     0.862729  5.81566e-09
     0.863016  5.85699e-09
     0.863304  5.88733e-09
     0.863591  5.92065e-09
     0.863880  5.95274e-09
     0.864167  5.98990e-09
     0.864455  6.02437e-09
     0.864743  6.06568e-09
     0.865032  6.09364e-09
     0.865321  6.11883e-09
     0.865609  6.13872e-09
     0.865897  6.11775e-09
     0.866186  5.82293e-09
     0.866475  4.30900e-09
     0.866764  6.01189e-09
     0.867053  6.28464e-09
     0.867342  6.36719e-09
     0.867631  6.09847e-09
     0.867920  6.35097e-09
     0.868209  6.51576e-09
     0.868499  6.38160e-09
     0.868788  6.55540e-09
     0.869078  5.73766e-09
     0.869367  6.50476e-09
     0.869657  6.66092e-09
     0.869947  6.74741e-09
