wavelength       flux
  microns         mJy
      
     0.800134  1.06568e-06
     0.800401  1.11082e-06
     0.800668  1.10273e-06
     0.800935  1.11665e-06
     0.801202  1.12905e-06
     0.801469  1.13112e-06
     0.801736  1.13884e-06
     0.802003  1.14711e-06
     0.802270  1.13923e-06
     0.802538  1.14727e-06
     0.802805  1.12200e-06
     0.803073  1.13716e-06
     0.803340  1.16128e-06
     0.803608  1.16936e-06
     0.803876  1.17383e-06
     0.804145  1.17116e-06
     0.804412  1.18187e-06
     0.804680  1.18852e-06
     0.804949  1.11493e-06
     0.805217  1.19712e-06
     0.805485  1.20602e-06
     0.805754  1.19970e-06
     0.806022  1.21332e-06
     0.806291  1.21953e-06
     0.806560  1.21943e-06
     0.806829  1.20819e-06
     0.807098  1.19073e-06
     0.807367  1.21300e-06
     0.807636  1.19353e-06
     0.807905  1.23869e-06
     0.808174  1.24610e-06
     0.808444  1.25109e-06
     0.808713  1.23190e-06
     0.808983  1.26890e-06
     0.809253  1.26684e-06
     0.809523  1.25155e-06
     0.809792  1.27934e-06
     0.810062  1.28521e-06
     0.810332  1.27839e-06
     0.810602  1.29557e-06
     0.810872  1.29835e-06
     0.811143  1.30438e-06
     0.811413  1.28847e-06
     0.811683  1.31534e-06
     0.811954  1.27806e-06
     0.812225  1.31636e-06
     0.812495  1.33012e-06
     0.812766  1.29345e-06
     0.813037  1.34408e-06
     0.813308  1.34529e-06
     0.813579  1.34409e-06
     0.813850  1.35966e-06
     0.814122  1.36009e-06
     0.814393  1.35686e-06
     0.814664  1.36737e-06
     0.814936  1.38011e-06
     0.815208  1.38129e-06
     0.815479  1.39135e-06
     0.815751  1.39208e-06
     0.816023  1.39096e-06
     0.816296  1.36005e-06
     0.816567  1.39714e-06
     0.816839  1.41295e-06
     0.817112  1.40872e-06
     0.817384  1.41800e-06
     0.817657  1.41511e-06
     0.817930  1.41377e-06
     0.818202  1.38386e-06
     0.818475  1.02536e-06
     0.818747  1.29672e-06
     0.819020  1.38545e-06
     0.819293  1.39186e-06
     0.819567  1.10891e-06
     0.819840  1.06439e-06
     0.820113  1.36026e-06
     0.820386  1.42729e-06
     0.820660  1.38583e-06
     0.820933  1.41712e-06
     0.821207  1.44541e-06
     0.821480  1.44048e-06
     0.821754  1.46407e-06
     0.822028  1.46163e-06
     0.822302  1.41230e-06
     0.822576  1.48288e-06
     0.822850  1.49063e-06
     0.823125  1.49812e-06
     0.823399  1.48551e-06
     0.823674  1.50911e-06
     0.823949  1.51836e-06
     0.824223  1.48833e-06
     0.824498  1.49945e-06
     0.824773  1.53291e-06
     0.825048  1.53032e-06
     0.825323  1.53277e-06
     0.825598  1.52724e-06
     0.825873  1.50604e-06
     0.826148  1.55560e-06
     0.826423  1.56022e-06
     0.826699  1.56485e-06
     0.826974  1.55332e-06
     0.827250  1.53988e-06
     0.827527  1.56383e-06
     0.827802  1.56839e-06
     0.828077  1.56438e-06
     0.828353  1.56593e-06
     0.828630  1.57271e-06
     0.828906  1.58834e-06
     0.829183  1.55655e-06
     0.829459  1.56926e-06
     0.829735  1.59900e-06
     0.830012  1.59271e-06
     0.830289  1.60146e-06
     0.830565  1.59695e-06
     0.830842  1.57415e-06
     0.831119  1.60330e-06
     0.831396  1.60807e-06
     0.831674  1.63653e-06
     0.831951  1.63962e-06
     0.832228  1.65111e-06
     0.832505  1.63871e-06
     0.832783  1.56291e-06
     0.833061  1.49266e-06
     0.833338  1.65415e-06
     0.833616  1.62568e-06
     0.833893  1.66603e-06
     0.834171  1.67194e-06
     0.834449  1.66678e-06
     0.834728  1.67854e-06
     0.835006  1.63020e-06
     0.835284  1.69820e-06
     0.835563  1.64176e-06
     0.835841  1.70313e-06
     0.836120  1.71750e-06
     0.836399  1.69976e-06
     0.836678  1.57694e-06
     0.836957  1.74049e-06
     0.837235  1.72432e-06
     0.837515  1.72828e-06
     0.837794  1.73665e-06
     0.838073  1.64192e-06
     0.838353  1.65276e-06
     0.838632  1.64840e-06
     0.838911  1.49050e-06
     0.839191  1.67851e-06
     0.839471  1.77869e-06
     0.839750  1.77166e-06
     0.840030  1.69452e-06
     0.840310  1.77790e-06
     0.840590  1.80432e-06
     0.840870  1.81166e-06
     0.841151  1.81312e-06
     0.841431  1.68572e-06
     0.841712  1.83471e-06
     0.841992  1.77411e-06
     0.842273  1.81399e-06
     0.842554  1.77849e-06
     0.842835  1.66445e-06
     0.843116  1.82322e-06
     0.843397  1.85329e-06
     0.843678  1.41582e-06
     0.843959  1.77132e-06
     0.844240  1.79898e-06
     0.844522  1.75328e-06
     0.844803  1.78653e-06
     0.845085  1.81288e-06
     0.845366  1.72827e-06
     0.845648  1.73613e-06
     0.845930  1.75590e-06
     0.846213  1.78651e-06
     0.846494  1.80322e-06
     0.846776  1.78780e-06
     0.847058  1.60268e-06
     0.847341  1.78470e-06
     0.847623  1.80832e-06
     0.847906  1.84132e-06
     0.848189  1.84601e-06
     0.848471  1.83608e-06
     0.848754  1.86696e-06
     0.849037  1.87348e-06
     0.849320  1.88280e-06
     0.849603  1.87533e-06
     0.849886  1.75055e-06
     0.850170  1.70282e-06
     0.850453  1.90224e-06
     0.850736  1.91107e-06
     0.851020  1.86703e-06
     0.851304  1.91778e-06
     0.851587  1.79484e-06
     0.851871  1.85795e-06
     0.852156  1.82436e-06
     0.852439  1.94281e-06
     0.852723  1.95348e-06
     0.853008  1.95359e-06
     0.853292  1.94770e-06
     0.853577  1.95638e-06
     0.853861  1.96371e-06
     0.854146  1.88429e-06
     0.854431  1.41624e-06
     0.854715  1.89148e-06
     0.855000  1.93958e-06
     0.855285  2.03916e-06
     0.855570  2.05009e-06
     0.855856  2.06099e-06
     0.856141  2.05458e-06
     0.856426  2.08644e-06
     0.856712  2.07973e-06
     0.856997  2.10330e-06
     0.857283  2.08813e-06
     0.857569  2.10810e-06
     0.857854  2.12018e-06
     0.858140  2.13030e-06
     0.858426  2.08743e-06
     0.858712  2.14731e-06
     0.858999  2.16572e-06
     0.859285  2.16523e-06
     0.859572  2.16941e-06
     0.859858  2.18594e-06
     0.860145  2.19868e-06
     0.860432  2.19609e-06
     0.860718  2.21239e-06
     0.861005  2.22138e-06
     0.861292  2.14810e-06
     0.861579  2.23091e-06
     0.861867  2.24373e-06
     0.862154  2.27057e-06
     0.862441  2.22468e-06
     0.862729  2.29178e-06
     0.863016  2.31443e-06
     0.863304  2.29625e-06
     0.863591  2.30979e-06
     0.863880  2.31888e-06
     0.864167  2.33292e-06
     0.864455  2.34450e-06
     0.864743  2.35429e-06
     0.865032  2.35448e-06
     0.865321  2.34305e-06
     0.865609  2.36911e-06
     0.865897  2.35700e-06
     0.866186  2.26755e-06
     0.866475  1.71686e-06
     0.866764  2.32147e-06
     0.867053  2.40018e-06
     0.867342  2.42291e-06
     0.867631  2.24599e-06
     0.867920  2.37965e-06
     0.868209  2.45612e-06
     0.868499  2.36734e-06
     0.868788  2.43856e-06
     0.869078  2.01062e-06
     0.869367  2.35946e-06
     0.869657  2.42037e-06
     0.869947  2.48296e-06
