wavelength       flux
  microns         mJy
      
      0.80013400    0.0045835694
      0.80040097    0.0047570705
      0.80066800    0.0047064637
      0.80093497    0.0047583234
      0.80120200    0.0048519235
      0.80146903    0.0048540248
      0.80173600    0.0049208036
      0.80200303    0.0049642296
      0.80227000    0.0048861474
      0.80253798    0.0049244309
      0.80280501    0.0048774452
      0.80307299    0.0049445928
      0.80334002    0.0049882380
      0.80360800    0.0050684074
      0.80387598    0.0050859464
      0.80414498    0.0050472393
      0.80441201    0.0051393217
      0.80467999    0.0051979871
      0.80494899    0.0048201444
      0.80521703    0.0051811440
      0.80548501    0.0052434244
      0.80575401    0.0052162828
      0.80602199    0.0052758402
      0.80629098    0.0053167622
      0.80655998    0.0053286029
      0.80682898    0.0051999804
      0.80709797    0.0051788776
      0.80736703    0.0052589965
      0.80763602    0.0051527491
      0.80790502    0.0053539907
      0.80817401    0.0054425332
      0.80844402    0.0054242863
      0.80871302    0.0054429843
      0.80898303    0.0055524064
      0.80925298    0.0055324605
      0.80952299    0.0054541288
      0.80979198    0.0056299266
      0.81006199    0.0056737906
      0.81033200    0.0055710409
      0.81060201    0.0056556333
      0.81087202    0.0056664898
      0.81114298    0.0057234725
      0.81141299    0.0055403677
      0.81168300    0.0057391844
      0.81195402    0.0055204861
      0.81222498    0.0056974773
      0.81249499    0.0058153581
      0.81276602    0.0055605928
      0.81303698    0.0059157165
      0.81330800    0.0059486539
      0.81357902    0.0059015190
      0.81384999    0.0059779485
      0.81412202    0.0059555321
      0.81439298    0.0058896833
      0.81466401    0.0060347332
      0.81493598    0.0060602434
      0.81520802    0.0060467672
      0.81547898    0.0060995537
      0.81575102    0.0060851811
      0.81602299    0.0060314718
      0.81629598    0.0058407296
      0.81656700    0.0060531506
      0.81683898    0.0061584145
      0.81711203    0.0061002804
      0.81738400    0.0061326540
      0.81765699    0.0060695538
      0.81792998    0.0059498219
      0.81820202    0.0055761819
      0.81847501    0.0035690234
      0.81874698    0.0048554800
      0.81901997    0.0055896530
      0.81929302    0.0054751875
      0.81956702    0.0038802880
      0.81984001    0.0035979499
      0.82011300    0.0052100485
      0.82038599    0.0057331650
      0.82066000    0.0055326787
      0.82093298    0.0056112123
      0.82120699    0.0058013058
      0.82147998    0.0059014287
      0.82175398    0.0059352268
      0.82202798    0.0059136744
      0.82230198    0.0058576145
      0.82257599    0.0060589269
      0.82284999    0.0061048276
      0.82312500    0.0061646737
      0.82339901    0.0061094918
      0.82367402    0.0062132424
      0.82394898    0.0062681404
      0.82422298    0.0061647813
      0.82449800    0.0061254544
      0.82477301    0.0063165299
      0.82504803    0.0063523882
      0.82532299    0.0062016169
      0.82559800    0.0062021167
      0.82587302    0.0061430660
      0.82614797    0.0063369530
      0.82642299    0.0063769820
      0.82669902    0.0064065876
      0.82697397    0.0062449832
      0.82725000    0.0059720317
      0.82752699    0.0062092384
      0.82780200    0.0062280282
      0.82807702    0.0061136829
      0.82835299    0.0061109618
      0.82862997    0.0061526942
      0.82890600    0.0062620018
      0.82918298    0.0059122550
      0.82945901    0.0061619121
      0.82973498    0.0062552399
      0.83001202    0.0061740021
      0.83028901    0.0061806694
      0.83056498    0.0061338242
      0.83084202    0.0060933357
      0.83111900    0.0061985072
      0.83139598    0.0062524104
      0.83167398    0.0063568870
      0.83195102    0.0063579568
      0.83222800    0.0064678350
      0.83250499    0.0063506068
      0.83278298    0.0060735202
      0.83306098    0.0057996730
      0.83333802    0.0065118594
      0.83361602    0.0062547263
      0.83389300    0.0063676861
      0.83417100    0.0064659540
      0.83444899    0.0062992831
      0.83472800    0.0063961930
      0.83500600    0.0062256957
      0.83528399    0.0064259495
      0.83556300    0.0061218693
      0.83584100    0.0064254157
      0.83612001    0.0065795220
      0.83639902    0.0064610608
      0.83667803    0.0059574630
      0.83695698    0.0066444925
      0.83723497    0.0064886474
      0.83751500    0.0064594182
      0.83779401    0.0064903644
      0.83807302    0.0061629314
      0.83835298    0.0061875541
      0.83863199    0.0061189416
      0.83891100    0.0054982362
      0.83919102    0.0062198006
      0.83947098    0.0066537407
      0.83974999    0.0065740914
      0.84003001    0.0062844294
      0.84030998    0.0066879253
      0.84059000    0.0067480660
      0.84087002    0.0067888702
      0.84115100    0.0067361834
      0.84143102    0.0062129332
      0.84171200    0.0068956163
      0.84199202    0.0065908066
      0.84227300    0.0065638622
      0.84255397    0.0066001134
      0.84283501    0.0060219797
      0.84311599    0.0065944003
      0.84339702    0.0068146784
      0.84367800    0.0044266585
      0.84395897    0.0060534916
      0.84424001    0.0064160583
      0.84452200    0.0054832525
      0.84480298    0.0056793849
      0.84508502    0.0059377832
      0.84536600    0.0054363109
      0.84564799    0.0051783406
      0.84592998    0.0054075010
      0.84621298    0.0055799872
      0.84649402    0.0056045175
      0.84677601    0.0054722298
      0.84705800    0.0050363050
      0.84734100    0.0054378867
      0.84762299    0.0055030355
      0.84790599    0.0057953201
      0.84818900    0.0058149547
      0.84847099    0.0057406811
      0.84875399    0.0059131005
      0.84903699    0.0059249268
      0.84931999    0.0060168081
      0.84960300    0.0060447464
      0.84988600    0.0058675234
      0.85017002    0.0055646322
      0.85045302    0.0060743711
      0.85073602    0.0061040143
      0.85101998    0.0056152040
      0.85130399    0.0060229982
      0.85158700    0.0057646498
      0.85187101    0.0057291401
      0.85215598    0.0056942530
      0.85243899    0.0060696238
      0.85272300    0.0061522008
      0.85300797    0.0061208992
      0.85329199    0.0061021607
      0.85357702    0.0061163224
      0.85386097    0.0062896996
      0.85414600    0.0062824436
      0.85443097    0.0052307872
      0.85471499    0.0063175044
      0.85500002    0.0063144344
      0.85528499    0.0067123660
      0.85557002    0.0066398434
      0.85585600    0.0067022199
      0.85614097    0.0065857321
      0.85642600    0.0068100243
      0.85671198    0.0067133860
      0.85699701    0.0068351057
      0.85728300    0.0067651114
      0.85756898    0.0068380305
      0.85785401    0.0068769118
      0.85813999    0.0070007748
      0.85842597    0.0068048045
      0.85871202    0.0069404693
      0.85899901    0.0070522134
      0.85928500    0.0070031087
      0.85957199    0.0070267520
      0.85985798    0.0071097002
      0.86014497    0.0072082752
      0.86043203    0.0071463820
      0.86071801    0.0072347421
      0.86100501    0.0073005331
      0.86129200    0.0071115726
      0.86157900    0.0073566063
      0.86186701    0.0073815477
      0.86215401    0.0075839728
      0.86244100    0.0074324864
      0.86272901    0.0076129124
      0.86301601    0.0077361671
      0.86330402    0.0075386865
      0.86359102    0.0077120594
      0.86387998    0.0077086643
      0.86416698    0.0077569773
      0.86445498    0.0078453851
      0.86474299    0.0078316670
      0.86503202    0.0078106206
      0.86532098    0.0076947786
      0.86560899    0.0079025961
      0.86589700    0.0078647947
      0.86618602    0.0077487649
      0.86647499    0.0062390563
      0.86676401    0.0078759572
      0.86705297    0.0080327594
      0.86734200    0.0081012693
      0.86763102    0.0074880966
      0.86791998    0.0078897621
      0.86820900    0.0081744767
      0.86849898    0.0078586193
      0.86878800    0.0081571063
      0.86907798    0.0066858442
      0.86936700    0.0078256455
      0.86965698    0.0078927837
      0.86994702    0.0081366306
