wavelength       flux
  microns         mJy
      
      0.80013400     0.075566733
      0.80040097     0.078096825
      0.80066800     0.078345467
      0.80093497     0.078348421
      0.80120200     0.078664072
      0.80146903     0.078742870
      0.80173600     0.078969635
      0.80200303     0.079082570
      0.80227000     0.079216258
      0.80253798     0.079375564
      0.80280501     0.079158969
      0.80307299     0.078619926
      0.80334002     0.079814881
      0.80360800     0.079618466
      0.80387598     0.079881477
      0.80414498     0.080223892
      0.80441201     0.080355220
      0.80467999     0.080274642
      0.80494899     0.077717629
      0.80521703     0.080453398
      0.80548501     0.080906285
      0.80575401     0.080721924
      0.80602199     0.081201878
      0.80629098     0.081391566
      0.80655998     0.081514400
      0.80682898     0.081681548
      0.80709797     0.081658588
      0.80736703     0.081427360
      0.80763602     0.081312613
      0.80790502     0.082285349
      0.80817401     0.082253941
      0.80844402     0.082501351
      0.80871302     0.080798774
      0.80898303     0.082882411
      0.80925298     0.082775500
      0.80952299     0.082534126
      0.80979198     0.082932670
      0.81006199     0.082404668
      0.81033200     0.083584532
      0.81060201     0.083709604
      0.81087202     0.083881079
      0.81114298     0.083989970
      0.81141299     0.084171784
      0.81168300     0.084321389
      0.81195402     0.084429074
      0.81222498     0.084686145
      0.81249499     0.084851461
      0.81276602     0.084930969
      0.81303698     0.085125043
      0.81330800     0.085242847
      0.81357902     0.085467568
      0.81384999     0.085575465
      0.81412202     0.085677339
      0.81439298     0.085844739
      0.81466401     0.086033324
      0.81493598     0.086185864
      0.81520802     0.085985528
      0.81547898     0.086499025
      0.81575102     0.086629992
      0.81602299     0.086833547
      0.81629598     0.086874487
      0.81656700     0.086733272
      0.81683898     0.087308431
      0.81711203     0.087414807
      0.81738400     0.087601361
      0.81765699     0.087711812
      0.81792998     0.087965646
      0.81820202     0.087816859
      0.81847501     0.084900102
      0.81874698     0.088382667
      0.81901997     0.088260820
      0.81929302     0.088773433
      0.81956702     0.087127940
      0.81984001     0.086144330
      0.82011300     0.087973817
      0.82038599     0.089086627
      0.82066000     0.089158195
      0.82093298     0.088949385
      0.82120699     0.089720172
      0.82147998     0.087479604
      0.82175398     0.089987472
      0.82202798     0.090370447
      0.82230198     0.086808252
      0.82257599     0.090704723
      0.82284999     0.090920357
      0.82312500     0.090980498
      0.82339901     0.088589479
      0.82367402     0.091247881
      0.82394898     0.091518702
      0.82422298     0.090758208
      0.82449800     0.091846916
      0.82477301     0.092091405
      0.82504803     0.090906021
      0.82532299     0.092282879
      0.82559800     0.092502131
      0.82587302     0.092617536
      0.82614797     0.092860406
      0.82642299     0.093060323
      0.82669902     0.093126428
      0.82697397     0.093318432
      0.82725000     0.093454629
      0.82752699     0.093645930
      0.82780200     0.093746114
      0.82807702     0.094016187
      0.82835299     0.094174125
      0.82862997     0.094380337
      0.82890600     0.094446797
      0.82918298     0.094771709
      0.82945901     0.094152855
      0.82973498     0.094772625
      0.83001202     0.095175297
      0.83028901     0.095337588
      0.83056498     0.095448504
      0.83084202     0.094194202
      0.83111900     0.095409027
      0.83139598     0.095743620
      0.83167398     0.096278916
      0.83195102     0.095739827
      0.83222800     0.096558914
      0.83250499     0.096789079
      0.83278298     0.096192707
      0.83306098     0.092607965
      0.83333802     0.095844159
      0.83361602     0.096815792
      0.83389300     0.097597569
      0.83417100     0.097069309
      0.83444899     0.097846869
      0.83472800     0.096577275
      0.83500600     0.097953992
      0.83528399     0.098618353
      0.83556300     0.098660970
      0.83584100     0.098958782
      0.83612001     0.098974009
      0.83639902     0.099144852
      0.83667803     0.098138908
      0.83695698     0.099724481
      0.83723497     0.099813785
      0.83751500     0.099945868
      0.83779401      0.10022263
      0.83807302      0.10000462
      0.83835298      0.10018229
      0.83863199      0.10047951
      0.83891100     0.095477765
      0.83919102      0.10083387
      0.83947098      0.10135749
      0.83974999      0.10154319
      0.84003001      0.10120348
      0.84030998      0.10129036
      0.84059000      0.10206852
      0.84087002      0.10233366
      0.84115100      0.10250320
      0.84143102      0.10204793
      0.84171200      0.10280599
      0.84199202      0.10178251
      0.84227300      0.10321463
      0.84255397      0.10297003
      0.84283501      0.10276218
      0.84311599      0.10388879
      0.84339702      0.10389422
      0.84367800      0.10152253
      0.84395897      0.10430409
      0.84424001      0.10318216
      0.84452200      0.10458967
      0.84480298      0.10445522
      0.84508502      0.10522506
      0.84536600      0.10535457
      0.84564799      0.10563919
      0.84592998      0.10577289
      0.84621298      0.10590460
      0.84649402      0.10611075
      0.84677601      0.10607570
      0.84705800      0.10235480
      0.84734100      0.10636883
      0.84762299      0.10692419
      0.84790599      0.10719943
      0.84818900      0.10725741
      0.84847099      0.10732997
      0.84875399      0.10773533
      0.84903699      0.10790794
      0.84931999      0.10784725
      0.84960300      0.10751301
      0.84988600     0.095539008
      0.85017002     0.092315823
      0.85045302      0.10703957
      0.85073602      0.10852481
      0.85101998      0.10900618
      0.85130399      0.10935338
      0.85158700      0.10589559
      0.85187101      0.10812034
      0.85215598      0.10966270
      0.85243899      0.11018538
      0.85272300      0.11018252
      0.85300797      0.10855763
      0.85329199      0.11003927
      0.85357702      0.10941836
      0.85386097      0.10698055
      0.85414600     0.097794829
      0.85443097     0.067457933
      0.85471499     0.095871459
      0.85500002      0.10737302
      0.85528499      0.11033763
      0.85557002      0.11162195
      0.85585600      0.11085868
      0.85614097      0.11268941
      0.85642600      0.11297973
      0.85671198      0.11334831
      0.85699701      0.11358751
      0.85728300      0.11383951
      0.85756898      0.11409850
      0.85785401      0.11433539
      0.85813999      0.11464866
      0.85842597      0.11314809
      0.85871202      0.11491928
      0.85899901      0.11520115
      0.85928500      0.11545610
      0.85957199      0.11526680
      0.85985798      0.11492990
      0.86014497      0.11475501
      0.86043203      0.11597137
      0.86071801      0.11602732
      0.86100501      0.11669458
      0.86129200      0.11410628
      0.86157900      0.11716548
      0.86186701      0.11696948
      0.86215401      0.11772466
      0.86244100      0.11626387
      0.86272901      0.11799213
      0.86301601      0.11844318
      0.86330402      0.11852158
      0.86359102      0.11872782
      0.86387998      0.11875604
      0.86416698      0.11892310
      0.86445498      0.11878074
      0.86474299      0.11953800
      0.86503202      0.11805338
      0.86532098      0.11953809
      0.86560899      0.11910691
      0.86589700      0.11765512
      0.86618602      0.10814044
      0.86647499     0.077577117
      0.86676401      0.11102528
      0.86705297      0.11843413
      0.86734200      0.12024420
      0.86763102      0.11733672
      0.86791998      0.12165279
      0.86820900      0.12089405
      0.86849898      0.12233782
      0.86878800      0.12242913
      0.86907798      0.11408685
      0.86936700      0.12285218
      0.86965698      0.12313270
      0.86994702      0.12396553
      0.87023699      0.12209744
      0.87052798      0.12418666
      0.87081701      0.12462417
      0.87110698      0.12480807
      0.87139797      0.12307809
      0.87168801      0.12491576
      0.87197900      0.12439687
      0.87226897      0.12571106
      0.87256002      0.12611298
      0.87285101      0.12632705
      0.87314200      0.12555056
      0.87343299      0.12682117
      0.87372398      0.12380424
      0.87401497      0.12609847
      0.87430698      0.12721911
      0.87459898      0.12607189
      0.87489003      0.12711263
      0.87518102      0.12599679
      0.87547302      0.12511150
