wavelength       flux
  microns         mJy
      
      0.80013400      0.15716571
      0.80040097      0.16123054
      0.80066800      0.16149557
      0.80093497      0.16138093
      0.80120200      0.16175159
      0.80146903      0.16175797
      0.80173600      0.16198684
      0.80200303      0.16209542
      0.80227000      0.16215895
      0.80253798      0.16229210
      0.80280501      0.16187250
      0.80307299      0.16103887
      0.80334002      0.16264851
      0.80360800      0.16217921
      0.80387598      0.16244109
      0.80414498      0.16295614
      0.80441201      0.16303533
      0.80467999      0.16293443
      0.80494899      0.15893210
      0.80521703      0.16277088
      0.80548501      0.16345483
      0.80575401      0.16299944
      0.80602199      0.16361443
      0.80629098      0.16385493
      0.80655998      0.16394455
      0.80682898      0.16406802
      0.80709797      0.16394378
      0.80736703      0.16355715
      0.80763602      0.16353040
      0.80790502      0.16453401
      0.80817401      0.16443229
      0.80844402      0.16466334
      0.80871302      0.16185193
      0.80898303      0.16497215
      0.80925298      0.16477827
      0.80952299      0.16432038
      0.80979198      0.16481844
      0.81006199      0.16365927
      0.81033200      0.16548856
      0.81060201      0.16558145
      0.81087202      0.16572444
      0.81114298      0.16578641
      0.81141299      0.16591669
      0.81168300      0.16607468
      0.81195402      0.16610295
      0.81222498      0.16632944
      0.81249499      0.16643739
      0.81276602      0.16649077
      0.81303698      0.16664486
      0.81330800      0.16672224
      0.81357902      0.16687406
      0.81384999      0.16697938
      0.81412202      0.16699875
      0.81439298      0.16710623
      0.81466401      0.16725780
      0.81493598      0.16737686
      0.81520802      0.16701004
      0.81547898      0.16761432
      0.81575102      0.16769601
      0.81602299      0.16784446
      0.81629598      0.16785454
      0.81656700      0.16736697
      0.81683898      0.16820404
      0.81711203      0.16825709
      0.81738400      0.16837456
      0.81765699      0.16845938
      0.81792998      0.16868854
      0.81820202      0.16846274
      0.81847501      0.16351936
      0.81874698      0.16896951
      0.81901997      0.16872507
      0.81929302      0.16923274
      0.81956702      0.16676245
      0.81984001      0.16482623
      0.82011300      0.16779419
      0.82038599      0.16879087
      0.82066000      0.16945928
      0.82093298      0.16890775
      0.82120699      0.16978178
      0.82147998      0.16612871
      0.82175398      0.16986447
      0.82202798      0.17035926
      0.82230198      0.16496021
      0.82257599      0.17060930
      0.82284999      0.17076011
      0.82312500      0.17078928
      0.82339901      0.16685563
      0.82367402      0.17081270
      0.82394898      0.17115640
      0.82422298      0.17023449
      0.82449800      0.17139392
      0.82477301      0.17155429
      0.82504803      0.16916267
      0.82532299      0.17158650
      0.82559800      0.17165633
      0.82587302      0.17182763
      0.82614797      0.17199864
      0.82642299      0.17215187
      0.82669902      0.17213291
      0.82697397      0.17230414
      0.82725000      0.17231018
      0.82752699      0.17247417
      0.82780200      0.17244640
      0.82807702      0.17264859
      0.82835299      0.17273937
      0.82862997      0.17285747
      0.82890600      0.17302449
      0.82918298      0.17341505
      0.82945901      0.17254926
      0.82973498      0.17303903
      0.83001202      0.17356431
      0.83028901      0.17359071
      0.83056498      0.17360307
      0.83084202      0.17143695
      0.83111900      0.17327813
      0.83139598      0.17363867
      0.83167398      0.17423891
      0.83195102      0.17315760
      0.83222800      0.17437218
      0.83250499      0.17452177
      0.83278298      0.17407103
      0.83306098      0.16845729
      0.83333802      0.17291736
      0.83361602      0.17321128
      0.83389300      0.17492199
      0.83417100      0.17417162
      0.83444899      0.17510071
      0.83472800      0.17296010
      0.83500600      0.17509875
      0.83528399      0.17571056
      0.83556300      0.17567525
      0.83584100      0.17590702
      0.83612001      0.17584306
      0.83639902      0.17593445
      0.83667803      0.17489473
      0.83695698      0.17642359
      0.83723497      0.17647886
      0.83751500      0.17643759
      0.83779401      0.17666122
      0.83807302      0.17655378
      0.83835298      0.17670773
      0.83863199      0.17694902
      0.83891100      0.17027482
      0.83919102      0.17710050
      0.83947098      0.17735270
      0.83974999      0.17755317
      0.84003001      0.17719367
      0.84030998      0.17727352
      0.84059000      0.17794377
      0.84087002      0.17816473
      0.84115100      0.17818447
      0.84143102      0.17767306
      0.84171200      0.17823783
      0.84199202      0.17667445
      0.84227300      0.17872279
      0.84255397      0.17838595
      0.84283501      0.17836006
      0.84311599      0.17918685
      0.84339702      0.17901517
      0.84367800      0.17673548
      0.84395897      0.17901595
      0.84424001      0.17769794
      0.84452200      0.17933942
      0.84480298      0.17849581
      0.84508502      0.18012086
      0.84536600      0.18017155
      0.84564799      0.18038280
      0.84592998      0.18044267
      0.84621298      0.18037776
      0.84649402      0.18038859
      0.84677601      0.18002331
      0.84705800      0.17502846
      0.84734100      0.18035715
      0.84762299      0.18100066
      0.84790599      0.18135121
      0.84818900      0.18133898
      0.84847099      0.18140639
      0.84875399      0.18172139
      0.84903699      0.18183135
      0.84931999      0.18152529
      0.84960300      0.18101257
      0.84988600      0.16374877
      0.85017002      0.15786702
      0.85045302      0.17910097
      0.85073602      0.18128119
      0.85101998      0.18197956
      0.85130399      0.18246931
      0.85158700      0.17803530
      0.85187101      0.18105323
      0.85215598      0.18286164
      0.85243899      0.18326078
      0.85272300      0.18312939
      0.85300797      0.18072990
      0.85329199      0.18269109
      0.85357702      0.18176315
      0.85386097      0.17855155
      0.85414600      0.16641155
      0.85443097      0.11546815
      0.85471499      0.16250168
      0.85500002      0.17806574
      0.85528499      0.18175244
      0.85557002      0.18335101
      0.85585600      0.18201347
      0.85614097      0.18458560
      0.85642600      0.18486666
      0.85671198      0.18522823
      0.85699701      0.18540883
      0.85728300      0.18556862
      0.85756898      0.18579224
      0.85785401      0.18591873
      0.85813999      0.18609175
      0.85842597      0.18431781
      0.85871202      0.18604723
      0.85899901      0.18611514
      0.85928500      0.18609912
      0.85957199      0.18539900
      0.85985798      0.18400568
      0.86014497      0.18317362
      0.86043203      0.18559065
      0.86071801      0.18593924
      0.86100501      0.18689118
      0.86129200      0.18373083
      0.86157900      0.18752123
      0.86186701      0.18718515
      0.86215401      0.18799571
      0.86244100      0.18636676
      0.86272901      0.18806790
      0.86301601      0.18851702
      0.86330402      0.18845684
      0.86359102      0.18858272
      0.86387998      0.18844347
      0.86416698      0.18847115
      0.86445498      0.18813017
      0.86474299      0.18890126
      0.86503202      0.18657951
      0.86532098      0.18852546
      0.86560899      0.18781197
      0.86589700      0.18585409
      0.86618602      0.17390026
      0.86647499      0.12674930
      0.86676401      0.17537469
      0.86705297      0.18518103
      0.86734200      0.18768771
      0.86763102      0.18450003
      0.86791998      0.18974861
      0.86820900      0.18839413
      0.86849898      0.19050321
      0.86878800      0.19038774
      0.86907798      0.18150692
      0.86936700      0.19082068
      0.86965698      0.19066168
      0.86994702      0.19174722
      0.87023699      0.18933684
      0.87052798      0.19171400
      0.87081701      0.19209588
      0.87110698      0.19217943
      0.87139797      0.18980671
      0.87168801      0.19208610
      0.87197900      0.19109245
      0.87226897      0.19260600
      0.87256002      0.19293886
      0.87285101      0.19297177
      0.87314200      0.19168976
      0.87343299      0.19317196
      0.87372398      0.18906402
      0.87401497      0.19170852
      0.87430698      0.19270615
      0.87459898      0.19049088
      0.87489003      0.19105487
      0.87518102      0.18692955
      0.87547302      0.18676540
