wavelength       flux
  microns         mJy
      
     0.800134   0.00728189
     0.800401   0.00757917
     0.800668   0.00753102
     0.800935   0.00758989
     0.801202   0.00761249
     0.801469   0.00761146
     0.801736   0.00761958
     0.802003   0.00763260
     0.802270   0.00760358
     0.802538   0.00762432
     0.802805   0.00743691
     0.803073   0.00750112
     0.803340   0.00763615
     0.803608   0.00763262
     0.803876   0.00764508
     0.804145   0.00762825
     0.804412   0.00763571
     0.804680   0.00761936
     0.804949   0.00727775
     0.805217   0.00766234
     0.805485   0.00767359
     0.805754   0.00762976
     0.806022   0.00768405
     0.806291   0.00768873
     0.806560   0.00766621
     0.806829   0.00764350
     0.807098   0.00748908
     0.807367   0.00761082
     0.807636   0.00754212
     0.807905   0.00770678
     0.808174   0.00768736
     0.808444   0.00771572
     0.808713   0.00750900
     0.808983   0.00773408
     0.809253   0.00771095
     0.809523   0.00765307
     0.809792   0.00771118
     0.810062   0.00768462
     0.810332   0.00771082
     0.810602   0.00775286
     0.810872   0.00775834
     0.811143   0.00775010
     0.811413   0.00771521
     0.811683   0.00776886
     0.811954   0.00763137
     0.812225   0.00776462
     0.812495   0.00778372
     0.812766   0.00771361
     0.813037   0.00779345
     0.813308   0.00776705
     0.813579   0.00776648
     0.813850   0.00781017
     0.814122   0.00780453
     0.814393   0.00779495
     0.814664   0.00779747
     0.814936   0.00782716
     0.815208   0.00781629
     0.815479   0.00784412
     0.815751   0.00783623
     0.816023   0.00783248
     0.816296   0.00772307
     0.816567   0.00782942
     0.816839   0.00785108
     0.817112   0.00783838
     0.817384   0.00784952
     0.817657   0.00784047
     0.817930   0.00784319
     0.818202   0.00777429
     0.818475   0.00663098
     0.818747   0.00763967
     0.819020   0.00774683
     0.819293   0.00781295
     0.819567   0.00697915
     0.819840   0.00682141
     0.820113   0.00767958
     0.820386   0.00784634
     0.820660   0.00772093
     0.820933   0.00780002
     0.821207   0.00788383
     0.821480   0.00771907
     0.821754   0.00790327
     0.822028   0.00788823
     0.822302   0.00749035
     0.822576   0.00791691
     0.822850   0.00792828
     0.823125   0.00792829
     0.823399   0.00782677
     0.823674   0.00793600
     0.823949   0.00794911
     0.824223   0.00777383
     0.824498   0.00788614
     0.824773   0.00795791
     0.825048   0.00789093
     0.825323   0.00795965
     0.825598   0.00792925
     0.825873   0.00784932
     0.826148   0.00797835
     0.826423   0.00796959
     0.826699   0.00796093
     0.826974   0.00794721
     0.827250   0.00796778
     0.827527   0.00798080
     0.827802   0.00798475
     0.828077   0.00798765
     0.828353   0.00798443
     0.828630   0.00798771
     0.828906   0.00800335
     0.829183   0.00797122
     0.829459   0.00789940
     0.829735   0.00800863
     0.830012   0.00800186
     0.830289   0.00801427
     0.830565   0.00799229
     0.830842   0.00785643
     0.831119   0.00796610
     0.831396   0.00794888
     0.831674   0.00803722
     0.831951   0.00803030
     0.832228   0.00803497
     0.832505   0.00800500
     0.832783   0.00762737
     0.833061   0.00725366
     0.833338   0.00792567
     0.833616   0.00788840
     0.833893   0.00804161
     0.834171   0.00800793
     0.834449   0.00804195
     0.834728   0.00800193
     0.835006   0.00785358
     0.835284   0.00809319
     0.835563   0.00790489
     0.835841   0.00808616
     0.836120   0.00807846
     0.836399   0.00801141
     0.836678   0.00750523
     0.836957   0.00810866
     0.837235   0.00807390
     0.837515   0.00809528
     0.837794   0.00809912
     0.838073   0.00768632
     0.838353   0.00771706
     0.838632   0.00770453
     0.838911   0.00696995
     0.839191   0.00777896
     0.839471   0.00812393
     0.839750   0.00810903
     0.840030   0.00777586
     0.840310   0.00806729
     0.840590   0.00814341
     0.840870   0.00814269
     0.841151   0.00814782
     0.841431   0.00766228
     0.841712   0.00815268
     0.841992   0.00795042
     0.842273   0.00815068
     0.842554   0.00794003
     0.842835   0.00753569
     0.843116   0.00813193
     0.843397   0.00816099
     0.843678   0.00677344
     0.843959   0.00801422
     0.844240   0.00794404
     0.844522   0.00812524
     0.844803   0.00815298
     0.845085   0.00816867
     0.845366   0.00797603
     0.845648   0.00810864
     0.845930   0.00808438
     0.846213   0.00814428
     0.846494   0.00817888
     0.846776   0.00813816
     0.847058   0.00728126
     0.847341   0.00813121
     0.847623   0.00818075
     0.847906   0.00819604
     0.848189   0.00818797
     0.848471   0.00814840
     0.848754   0.00819762
     0.849037   0.00819881
     0.849320   0.00817841
     0.849603   0.00807651
     0.849886   0.00709744
     0.850170   0.00690659
     0.850453   0.00812087
     0.850736   0.00818675
     0.851020   0.00818629
     0.851304   0.00820962
     0.851587   0.00763240
     0.851871   0.00799210
     0.852156   0.00781334
     0.852439   0.00821738
     0.852723   0.00821055
     0.853008   0.00816283
     0.853292   0.00812028
     0.853577   0.00808216
     0.853861   0.00789106
     0.854146   0.00712752
     0.854431   0.00487068
     0.854715   0.00704137
     0.855000   0.00769808
     0.855285   0.00808709
     0.855570   0.00819816
     0.855856   0.00822808
     0.856141   0.00825449
     0.856426   0.00828988
     0.856712   0.00827265
     0.856997   0.00831213
     0.857283   0.00826497
     0.857569   0.00830803
     0.857854   0.00832121
     0.858140   0.00830685
     0.858426   0.00812996
     0.858712   0.00834373
     0.858999   0.00835991
     0.859285   0.00836692
     0.859572   0.00835191
     0.859858   0.00836234
     0.860145   0.00834477
     0.860432   0.00835675
     0.860718   0.00836516
     0.861005   0.00837082
     0.861292   0.00804248
     0.861579   0.00832842
     0.861867   0.00836188
     0.862154   0.00837579
     0.862441   0.00819292
     0.862729   0.00840604
     0.863016   0.00842901
     0.863304   0.00841116
     0.863591   0.00839453
     0.863880   0.00839624
     0.864167   0.00840915
     0.864455   0.00839562
     0.864743   0.00842551
     0.865032   0.00839486
     0.865321   0.00836668
     0.865609   0.00832171
     0.865897   0.00817506
     0.866186   0.00747019
     0.866475   0.00526771
     0.866764   0.00769659
     0.867053   0.00822572
     0.867342   0.00834574
     0.867631   0.00778956
     0.867920   0.00824206
     0.868209   0.00843158
     0.868499   0.00817276
     0.868788   0.00834215
     0.869078   0.00690275
     0.869367   0.00810881
     0.869657   0.00834272
     0.869947   0.00845080
     0.870237   0.00834432
     0.870528   0.00843788
     0.870817   0.00845269
     0.871107   0.00847269
     0.871398   0.00834439
     0.871688   0.00837312
     0.871979   0.00837668
     0.872269   0.00841131
     0.872560   0.00844339
     0.872851   0.00847485
     0.873142   0.00855267
     0.873433   0.00845136
     0.873724   0.00819925
     0.874015   0.00840510
     0.874307   0.00848956
     0.874599   0.00855264
     0.874890   0.00850500
     0.875181   0.00852236
     0.875473   0.00848856
     0.875766   0.00853941
     0.876058   0.00821791
     0.876350   0.00857562
     0.876641   0.00840505
     0.876933   0.00835051
     0.877225   0.00861086
     0.877518   0.00817009
     0.877810   0.00859159
     0.878103   0.00845039
     0.878396   0.00857845
     0.878689   0.00861398
     0.878982   0.00859709
     0.879275   0.00859238
     0.879568   0.00843817
     0.879861   0.00860765
     0.880154   0.00861954
     0.880448   0.00840549
     0.880741   0.00801290
     0.881034   0.00737438
     0.881328   0.00853766
     0.881622   0.00861937
     0.881916   0.00865030
     0.882209   0.00862513
